transaction_id,order_id,customer_id,merchant_id,amount_paise,currency,payment_method,gateway,created_at,completed_at,outcome,loss_flag,loss_amount,loss_type
TX_42_3948_6878,ORD_TX_42_3948_6878,CUST_829532_731,MERCH_14014_69,266143,INR,UPI,G1,2023-06-03 23:40:00,2023-06-05 12:33:03.494842,SUCCESS,False,0,
TX_42_3949_1104,ORD_TX_42_3949_1104,CUST_430388_280,MERCH_10301_65,435484,INR,CARD,G3,2023-08-04 21:59:00,2023-08-06 08:14:29.727024,SUCCESS,False,0,
TX_42_3950_4806,ORD_TX_42_3950_4806,CUST_582604_1185,MERCH_42606_14,132739,INR,UPI,G1,2023-05-23 00:11:00,2023-05-25 06:15:41.241198,SUCCESS,False,0,
TX_42_3951_3388,ORD_TX_42_3951_3388,CUST_394700_665,MERCH_64748_71,187209,INR,WALLET,G1,2023-04-15 08:47:00,2023-04-17 23:32:46.364211,SUCCESS,False,0,
TX_42_3952_2336,ORD_TX_42_3952_2336,CUST_739896_422,MERCH_87505_56,185486,INR,NETBANKING,G1,2023-10-28 08:42:00,2023-10-30 15:46:36.439452,SUCCESS,False,0,
TX_42_3953_8866,ORD_TX_42_3953_8866,CUST_322128_1967,MERCH_37350_99,532034,INR,UPI,G2,2023-01-25 18:04:00,2023-01-27 00:58:01.443368,SUCCESS,False,0,
TX_42_3954_9303,ORD_TX_42_3954_9303,CUST_479862_277,MERCH_10206_25,109314,INR,CARD,G4,2023-02-04 00:54:00,2023-02-07 02:02:25.555784,SUCCESS,True,109314,DUPLICATE_CAPTURE
TX_42_3955_3459,ORD_TX_42_3955_3459,CUST_408623_787,MERCH_35658_5,497814,INR,WALLET,G1,2023-08-27 17:49:00,2023-08-30 20:01:01.356973,SUCCESS,False,0,
TX_42_3957_9856,ORD_TX_42_3957_9856,CUST_595164_1518,MERCH_37350_99,249254,INR,WALLET,G1,2023-08-13 01:52:00,2023-08-14 22:39:55.620611,SUCCESS,False,0,
TX_42_3958_9368,ORD_TX_42_3958_9368,CUST_377068_1751,MERCH_88832_89,189466,INR,UPI,G3,2023-01-11 17:37:00,2023-01-13 02:57:56.212258,SUCCESS,False,0,
TX_42_3959_4058,ORD_TX_42_3959_4058,CUST_741269_859,MERCH_69040_53,138649,INR,UPI,G2,2023-12-05 19:34:00,2023-12-07 13:30:12.365650,SUCCESS,False,0,
TX_42_3960_5006,ORD_TX_42_3960_5006,CUST_635352_1853,MERCH_53919_90,262072,INR,NETBANKING,G1,2023-06-15 09:29:00,2023-06-15 09:31:22.763592,FAILED,False,0,
TX_42_3962_3741,ORD_TX_42_3962_3741,CUST_922827_60,MERCH_63351_54,73333,INR,CARD,G1,2023-09-09 17:51:00,2023-09-12 01:27:24.604777,SUCCESS,False,0,
TX_42_3963_2379,ORD_TX_42_3963_2379,CUST_908301_1742,MERCH_10301_65,454052,INR,NETBANKING,G3,2023-10-12 06:56:00,2023-10-13 18:00:39.340167,SUCCESS,False,0,
TX_42_3964_2293,ORD_TX_42_3964_2293,CUST_659550_834,MERCH_52941_31,264721,INR,UPI,G1,2023-03-18 06:09:00,2023-03-20 19:44:23.895172,SUCCESS,False,0,
TX_42_3965_1507,ORD_TX_42_3965_1507,CUST_553449_702,MERCH_88657_75,152319,INR,WALLET,G3,2023-01-15 14:43:00,2023-01-18 02:01:55.915977,SUCCESS,False,0,
TX_42_3966_7473,ORD_TX_42_3966_7473,CUST_404224_880,MERCH_18571_17,75946,INR,UPI,G2,2023-07-13 06:51:00,2023-07-16 01:13:10.291622,SUCCESS,False,0,
TX_42_3968_1948,ORD_TX_42_3968_1948,CUST_990695_269,MERCH_88832_89,159861,INR,CARD,G1,2023-07-09 21:32:00,2023-07-12 23:34:14.966854,SUCCESS,False,0,
TX_42_3969_4048,ORD_TX_42_3969_4048,CUST_631885_1290,MERCH_83969_9,153244,INR,WALLET,G2,2023-11-08 21:44:00,2023-11-10 07:50:35.191626,SUCCESS,False,0,
TX_42_3971_2386,ORD_TX_42_3971_2386,CUST_490452_1986,MERCH_40746_61,242358,INR,CARD,G2,2023-01-10 06:53:00,2023-01-13 09:39:47.991977,SUCCESS,False,0,
TX_42_3972_8720,ORD_TX_42_3972_8720,CUST_666821_203,MERCH_82369_96,396810,INR,UPI,G2,2023-12-04 20:52:00,2023-12-07 04:36:22.356647,SUCCESS,False,0,
TX_42_3973_6200,ORD_TX_42_3973_6200,CUST_746403_1375,MERCH_76105_68,143904,INR,UPI,G2,2023-07-11 05:24:00,2023-07-12 12:11:16.780757,SUCCESS,False,0,
TX_42_3974_8002,ORD_TX_42_3974_8002,CUST_172303_184,MERCH_86429_74,192511,INR,CARD,G1,2023-09-07 13:03:00,2023-09-08 18:41:05.581935,SUCCESS,False,0,
TX_42_3977_8274,ORD_TX_42_3977_8274,CUST_993041_1929,MERCH_80316_73,285031,INR,CARD,G2,2023-03-23 16:01:00,2023-03-25 13:09:27.724270,SUCCESS,False,0,
TX_42_3978_4203,ORD_TX_42_3978_4203,CUST_224116_1792,MERCH_62921_76,422782,INR,NETBANKING,G1,2023-07-26 03:32:00,2023-07-29 02:57:02.247674,SUCCESS,False,0,
TX_42_3979_5664,ORD_TX_42_3979_5664,CUST_392822_319,MERCH_13343_86,274152,INR,CARD,G1,2023-11-05 10:40:00,2023-11-07 05:49:14.382597,SUCCESS,False,0,
TX_42_3981_5391,ORD_TX_42_3981_5391,CUST_758380_478,MERCH_40306_49,411778,INR,UPI,G1,2023-10-12 04:28:00,2023-10-13 16:20:19.754998,SUCCESS,False,0,
TX_42_3982_2600,ORD_TX_42_3982_2600,CUST_704489_1819,MERCH_68335_80,431372,INR,UPI,G1,2023-03-10 10:35:00,2023-03-11 20:22:53.303075,SUCCESS,False,0,
TX_42_3983_2614,ORD_TX_42_3983_2614,CUST_440754_1161,MERCH_35945_83,424507,INR,UPI,G3,2023-04-07 12:19:00,2023-04-09 06:42:49.879827,SUCCESS,False,0,
TX_42_3985_5617,ORD_TX_42_3985_5617,CUST_394025_1466,MERCH_43827_28,491534,INR,NETBANKING,G1,2023-03-14 20:21:00,2023-03-16 15:43:57.130199,SUCCESS,False,0,
TX_42_3986_8018,ORD_TX_42_3986_8018,CUST_933487_679,MERCH_64748_71,170607,INR,UPI,G3,2023-07-24 20:21:00,2023-07-24 20:23:45.709816,FAILED,False,0,
TX_42_3987_4055,ORD_TX_42_3987_4055,CUST_609551_1803,MERCH_88657_75,250062,INR,UPI,G2,2023-09-06 03:43:00,2023-09-08 07:49:20.413418,SUCCESS,False,0,
TX_42_3988_6237,ORD_TX_42_3988_6237,CUST_713369_1412,MERCH_93211_37,167536,INR,UPI,G2,2023-08-31 14:38:00,2023-09-02 03:38:26.404317,SUCCESS,False,0,
TX_42_3989_9301,ORD_TX_42_3989_9301,CUST_843859_1628,MERCH_13051_79,348143,INR,UPI,G4,2023-08-04 13:29:00,2023-08-06 11:42:32.883212,SUCCESS,False,0,
TX_42_3990_4544,ORD_TX_42_3990_4544,CUST_880316_353,MERCH_80467_41,177256,INR,WALLET,G2,2023-02-11 08:15:00,2023-02-13 04:02:37.238289,SUCCESS,False,0,
TX_42_3991_3725,ORD_TX_42_3991_3725,CUST_658516_1163,MERCH_95314_67,558944,INR,UPI,G1,2023-12-06 23:10:00,2023-12-08 15:30:39.055063,SUCCESS,False,0,
TX_42_3993_3039,ORD_TX_42_3993_3039,CUST_464359_586,MERCH_89909_60,556531,INR,CARD,G3,2023-10-14 22:59:00,2023-10-16 21:24:04.173635,SUCCESS,False,0,
TX_42_3997_7756,ORD_TX_42_3997_7756,CUST_651332_942,MERCH_32662_21,74725,INR,CARD,G1,2023-04-11 13:25:00,2023-04-13 02:18:39.885694,SUCCESS,False,0,
TX_42_3998_9656,ORD_TX_42_3998_9656,CUST_281948_1354,MERCH_92798_16,158390,INR,UPI,G1,2023-07-11 06:47:00,2023-07-14 02:56:24.890268,SUCCESS,False,0,
TX_42_3999_9464,ORD_TX_42_3999_9464,CUST_767304_1360,MERCH_48304_97,197327,INR,UPI,G2,2023-01-23 04:42:00,2023-01-26 07:24:56.500850,SUCCESS,False,0,
TX_42_4000_8463,ORD_TX_42_4000_8463,CUST_658516_1163,MERCH_53919_90,182254,INR,UPI,G2,2023-04-27 14:33:00,2023-04-29 15:22:43.178098,SUCCESS,False,0,
TX_42_4003_8864,ORD_TX_42_4003_8864,CUST_144900_1180,MERCH_43827_28,350616,INR,UPI,G1,2023-10-31 14:48:00,2023-11-03 07:40:29.391615,SUCCESS,False,0,
TX_42_4004_8146,ORD_TX_42_4004_8146,CUST_193500_1826,MERCH_90077_11,440831,INR,NETBANKING,G2,2023-10-23 00:56:00,2023-10-25 14:08:07.063488,SUCCESS,False,0,
TX_42_4005_9160,ORD_TX_42_4005_9160,CUST_524871_1164,MERCH_72752_91,88270,INR,UPI,G3,2023-08-18 13:58:00,2023-08-21 10:34:30.916939,SUCCESS,False,0,
TX_42_4006_1288,ORD_TX_42_4006_1288,CUST_840829_390,MERCH_93211_37,185745,INR,UPI,G1,2023-07-21 12:25:00,2023-07-21 12:27:49.650707,FAILED,False,0,
TX_42_4007_2783,ORD_TX_42_4007_2783,CUST_486721_1478,MERCH_30932_51,165164,INR,NETBANKING,G1,2023-06-02 00:51:00,2023-06-03 13:30:18.840473,SUCCESS,False,0,
TX_42_4008_8554,ORD_TX_42_4008_8554,CUST_697093_1338,MERCH_87505_56,201320,INR,NETBANKING,G2,2023-10-12 06:51:00,2023-10-13 18:02:48.769285,SUCCESS,False,0,
TX_42_4009_5335,ORD_TX_42_4009_5335,CUST_821755_1735,MERCH_66250_45,446031,INR,UPI,G1,2023-10-18 19:42:00,2023-10-21 22:27:58.698940,SUCCESS,False,0,
TX_42_4010_9698,ORD_TX_42_4010_9698,CUST_257547_1115,MERCH_92018_55,220762,INR,UPI,G1,2023-08-28 15:26:00,2023-08-30 19:31:06.134679,SUCCESS,False,0,
TX_42_4011_2116,ORD_TX_42_4011_2116,CUST_962061_314,MERCH_45222_22,279758,INR,NETBANKING,G1,2023-08-11 20:47:00,2023-08-14 14:29:05.519603,SUCCESS,False,0,
TX_42_4012_2896,ORD_TX_42_4012_2896,CUST_382844_1588,MERCH_89909_60,699554,INR,NETBANKING,G2,2023-04-08 04:24:00,2023-04-10 04:45:14.465160,SUCCESS,False,0,
TX_42_4014_3384,ORD_TX_42_4014_3384,CUST_752465_316,MERCH_59115_95,364159,INR,UPI,G2,2023-06-29 06:56:00,2023-06-29 06:57:38.691804,FAILED,False,0,
TX_42_4015_6513,ORD_TX_42_4015_6513,CUST_817148_548,MERCH_42606_14,184731,INR,NETBANKING,G2,2023-04-24 18:49:00,2023-04-26 03:56:58.602508,SUCCESS,False,0,
TX_42_4018_6089,ORD_TX_42_4018_6089,CUST_137265_413,MERCH_40746_61,316657,INR,CARD,G3,2023-06-25 13:12:00,2023-06-28 12:44:02.940434,SUCCESS,False,0,
TX_42_4019_3310,ORD_TX_42_4019_3310,CUST_712246_208,MERCH_93211_37,153022,INR,UPI,G1,2023-10-04 03:15:00,2023-10-05 14:15:43.639971,SUCCESS,False,0,
TX_42_4020_2868,ORD_TX_42_4020_2868,CUST_492670_1862,MERCH_18571_17,147883,INR,CARD,G4,2023-02-01 15:11:00,2023-02-04 13:44:30.489303,SUCCESS,False,0,
TX_42_4021_7130,ORD_TX_42_4021_7130,CUST_929430_1584,MERCH_69735_3,114515,INR,NETBANKING,G4,2023-09-03 10:16:00,2023-09-05 10:43:39.996724,SUCCESS,False,0,
TX_42_4023_3050,ORD_TX_42_4023_3050,CUST_537940_1476,MERCH_10206_25,125770,INR,WALLET,G1,2023-07-17 03:12:00,2023-07-18 17:00:15.010294,SUCCESS,False,0,
TX_42_4024_9884,ORD_TX_42_4024_9884,CUST_166150_414,MERCH_82789_88,72409,INR,UPI,G2,2023-12-10 07:37:00,2023-12-11 13:46:56.195188,SUCCESS,False,0,
TX_42_4025_4799,ORD_TX_42_4025_4799,CUST_616409_959,MERCH_63351_54,52547,INR,CARD,G1,2023-12-10 06:58:00,2023-12-13 05:02:24.797436,SUCCESS,False,0,
TX_42_4027_1611,ORD_TX_42_4027_1611,CUST_276037_626,MERCH_82789_88,77650,INR,UPI,G1,2023-11-02 02:15:00,2023-11-03 21:47:43.937372,SUCCESS,False,0,
TX_42_4028_3875,ORD_TX_42_4028_3875,CUST_405505_1577,MERCH_51606_8,551048,INR,UPI,G1,2023-01-06 08:22:00,2023-01-09 10:42:37.849094,SUCCESS,False,0,
TX_42_4029_2758,ORD_TX_42_4029_2758,CUST_799151_1473,MERCH_89309_24,191596,INR,UPI,G1,2023-06-19 10:20:00,2023-06-21 08:05:28.667638,SUCCESS,False,0,
TX_42_4031_9342,ORD_TX_42_4031_9342,CUST_285165_920,MERCH_93104_4,244710,INR,UPI,G4,2023-12-06 16:21:00,2023-12-09 11:23:58.578858,SUCCESS,False,0,
TX_42_4033_3077,ORD_TX_42_4033_3077,CUST_919471_433,MERCH_52941_31,433031,INR,WALLET,G1,2023-02-20 23:25:00,2023-02-23 08:05:54.099890,SUCCESS,False,0,
TX_42_4034_8880,ORD_TX_42_4034_8880,CUST_492136_802,MERCH_33483_10,90589,INR,CARD,G1,2023-07-25 22:36:00,2023-07-27 15:26:16.418969,SUCCESS,False,0,
TX_42_4035_9023,ORD_TX_42_4035_9023,CUST_834417_1088,MERCH_83523_81,281013,INR,UPI,G1,2023-01-01 12:39:00,2023-01-04 05:18:13.184700,SUCCESS,False,0,
TX_42_4036_7905,ORD_TX_42_4036_7905,CUST_133866_1124,MERCH_35945_83,402727,INR,NETBANKING,G2,2023-04-15 05:45:00,2023-04-16 17:09:13.720834,SUCCESS,False,0,
TX_42_4037_5783,ORD_TX_42_4037_5783,CUST_734421_69,MERCH_66886_7,414046,INR,UPI,G4,2023-05-27 07:26:00,2023-05-29 18:38:18.841371,SUCCESS,False,0,
TX_42_4038_1363,ORD_TX_42_4038_1363,CUST_839804_1639,MERCH_88832_89,172227,INR,CARD,G2,2023-04-27 07:18:00,2023-04-30 10:42:07.740928,SUCCESS,False,0,
TX_42_4039_7965,ORD_TX_42_4039_7965,CUST_798148_1981,MERCH_52642_52,289204,INR,UPI,G2,2023-06-19 07:32:00,2023-06-21 01:06:06.639588,SUCCESS,False,0,
TX_42_4040_3066,ORD_TX_42_4040_3066,CUST_712439_1979,MERCH_68335_80,361755,INR,UPI,G3,2023-08-18 01:39:00,2023-08-20 22:19:07.978642,SUCCESS,False,0,
TX_42_4042_3958,ORD_TX_42_4042_3958,CUST_351514_1629,MERCH_40746_61,324368,INR,UPI,G1,2023-10-13 09:41:00,2023-10-15 10:03:11.345368,SUCCESS,False,0,
TX_42_4043_4819,ORD_TX_42_4043_4819,CUST_380783_543,MERCH_59115_95,385746,INR,CARD,G2,2023-01-03 21:11:00,2023-01-05 21:22:38.006719,SUCCESS,False,0,
TX_42_4044_7831,ORD_TX_42_4044_7831,CUST_787250_597,MERCH_58984_18,133750,INR,UPI,G4,2023-02-24 12:11:00,2023-02-25 23:46:17.519922,SUCCESS,False,0,
TX_42_4045_9780,ORD_TX_42_4045_9780,CUST_133691_1104,MERCH_80316_73,289863,INR,NETBANKING,G2,2023-07-03 20:33:00,2023-07-05 15:34:36.545096,SUCCESS,False,0,
TX_42_4046_1236,ORD_TX_42_4046_1236,CUST_208944_1877,MERCH_89909_60,440595,INR,WALLET,G2,2023-05-30 08:30:00,2023-05-31 22:13:11.531317,SUCCESS,False,0,
TX_42_4047_3973,ORD_TX_42_4047_3973,CUST_102257_1445,MERCH_83969_9,140950,INR,NETBANKING,G1,2023-04-03 16:13:00,2023-04-06 05:22:32.043188,SUCCESS,False,0,
TX_42_4048_1414,ORD_TX_42_4048_1414,CUST_338038_1427,MERCH_87505_56,205483,INR,UPI,G2,2023-08-09 19:22:00,2023-08-12 08:59:35.120930,SUCCESS,False,0,
TX_42_4049_6764,ORD_TX_42_4049_6764,CUST_163972_1873,MERCH_82789_88,57627,INR,CARD,G4,2023-05-20 01:37:00,2023-05-22 23:05:51.643272,SUCCESS,False,0,
TX_42_4050_1451,ORD_TX_42_4050_1451,CUST_300339_1662,MERCH_89309_24,145140,INR,NETBANKING,G3,2023-08-04 20:22:00,2023-08-07 20:25:50.934988,SUCCESS,False,0,
TX_42_4053_1709,ORD_TX_42_4053_1709,CUST_517567_1726,MERCH_52941_31,405695,INR,WALLET,G2,2023-11-28 02:04:00,2023-12-15 20:39:00.189971,SUCCESS,True,405695,CHARGEBACK
TX_42_4054_8957,ORD_TX_42_4054_8957,CUST_938387_1482,MERCH_68335_80,347262,INR,UPI,G1,2023-04-13 09:42:00,2023-04-15 09:11:46.567266,SUCCESS,False,0,
TX_42_4055_5317,ORD_TX_42_4055_5317,CUST_557828_808,MERCH_26371_50,69978,INR,UPI,G3,2023-05-27 19:14:00,2023-05-30 07:56:41.952228,SUCCESS,False,0,
TX_42_4056_5392,ORD_TX_42_4056_5392,CUST_497674_1762,MERCH_25338_78,335875,INR,CARD,G2,2023-01-20 08:44:00,2023-02-09 04:13:46.803655,SUCCESS,True,335875,CHARGEBACK
TX_42_4058_3593,ORD_TX_42_4058_3593,CUST_861282_1558,MERCH_52941_31,380040,INR,UPI,G3,2023-05-05 11:21:00,2023-05-08 05:00:44.948143,SUCCESS,False,0,
TX_42_4061_3608,ORD_TX_42_4061_3608,CUST_377068_1751,MERCH_93211_37,141290,INR,UPI,G2,2023-04-20 16:45:00,2023-04-23 03:28:08.972872,SUCCESS,False,0,
TX_42_4062_3387,ORD_TX_42_4062_3387,CUST_287210_185,MERCH_26371_50,104918,INR,WALLET,G4,2023-04-24 19:16:00,2023-04-26 01:57:03.879976,SUCCESS,False,0,
TX_42_4063_5149,ORD_TX_42_4063_5149,CUST_205570_96,MERCH_14014_69,309631,INR,CARD,G1,2023-07-21 07:25:00,2023-07-23 18:58:30.181050,SUCCESS,False,0,
TX_42_4064_8137,ORD_TX_42_4064_8137,CUST_480596_1505,MERCH_92798_16,210534,INR,UPI,G2,2023-10-01 00:28:00,2023-10-12 02:14:23.841091,SUCCESS,True,210534,CHARGEBACK
TX_42_4067_6839,ORD_TX_42_4067_6839,CUST_352388_1995,MERCH_10854_39,159471,INR,UPI,G3,2023-01-28 05:41:00,2023-01-30 09:50:52.947733,SUCCESS,True,159471,PAYMENT_STATE_DIVERGENCE
TX_42_4068_2472,ORD_TX_42_4068_2472,CUST_523177_1574,MERCH_93211_37,185731,INR,NETBANKING,G2,2023-10-01 13:57:00,2023-10-03 20:08:00.781782,SUCCESS,False,0,
TX_42_4069_9252,ORD_TX_42_4069_9252,CUST_369054_911,MERCH_76105_68,137961,INR,UPI,G3,2023-07-16 21:31:00,2023-07-19 09:42:17.056474,SUCCESS,False,0,
TX_42_4070_9951,ORD_TX_42_4070_9951,CUST_713474_527,MERCH_69040_53,110420,INR,WALLET,G3,2023-02-09 03:12:00,2023-02-11 08:37:56.543831,SUCCESS,False,0,
TX_42_4071_8190,ORD_TX_42_4071_8190,CUST_416915_327,MERCH_97092_40,54772,INR,UPI,G1,2023-10-10 21:15:00,2023-10-13 02:15:58.376260,SUCCESS,False,0,
TX_42_4072_7759,ORD_TX_42_4072_7759,CUST_820488_614,MERCH_26364_94,271327,INR,CARD,G3,2023-11-09 21:59:00,2023-11-09 22:00:58.243891,FAILED,False,0,
TX_42_4073_8147,ORD_TX_42_4073_8147,CUST_542882_950,MERCH_92018_55,185598,INR,CARD,G1,2023-08-08 20:22:00,2023-08-10 22:30:38.969625,SUCCESS,False,0,
TX_42_4074_9486,ORD_TX_42_4074_9486,CUST_683609_609,MERCH_78840_36,198839,INR,WALLET,G1,2023-12-05 21:22:00,2023-12-08 02:20:28.162204,SUCCESS,False,0,
TX_42_4075_2616,ORD_TX_42_4075_2616,CUST_713777_918,MERCH_93211_37,249164,INR,UPI,G1,2023-07-29 10:27:00,2023-07-30 23:03:03.968696,SUCCESS,False,0,
TX_42_4076_3988,ORD_TX_42_4076_3988,CUST_586799_1025,MERCH_58190_19,418523,INR,UPI,G1,2023-04-01 04:54:00,2023-04-03 12:14:37.769839,SUCCESS,False,0,
TX_42_4077_3412,ORD_TX_42_4077_3412,CUST_169286_1060,MERCH_26371_50,107958,INR,CARD,G1,2023-10-26 23:59:00,2023-10-28 03:41:44.007685,SUCCESS,False,0,
TX_42_4078_4485,ORD_TX_42_4078_4485,CUST_184811_1882,MERCH_78840_36,153113,INR,UPI,G3,2023-11-07 11:23:00,2023-11-10 06:44:15.824713,SUCCESS,False,0,
TX_42_4079_3515,ORD_TX_42_4079_3515,CUST_334555_836,MERCH_83656_48,508825,INR,UPI,G1,2023-10-26 10:27:00,2023-10-29 01:37:47.444099,SUCCESS,False,0,
TX_42_4081_8309,ORD_TX_42_4081_8309,CUST_514600_1086,MERCH_42606_14,181538,INR,CARD,G3,2023-07-08 13:53:00,2023-07-11 07:41:29.183319,SUCCESS,False,0,
TX_42_4082_7438,ORD_TX_42_4082_7438,CUST_924255_1065,MERCH_69638_87,132271,INR,UPI,G2,2023-04-12 13:56:00,2023-04-14 02:29:38.008633,SUCCESS,False,0,
TX_42_4083_5139,ORD_TX_42_4083_5139,CUST_468226_1566,MERCH_88657_75,240686,INR,NETBANKING,G1,2023-07-06 00:02:00,2023-07-08 08:13:24.020035,SUCCESS,False,0,
TX_42_4084_3356,ORD_TX_42_4084_3356,CUST_152428_1493,MERCH_89605_92,257699,INR,WALLET,G3,2023-11-22 11:51:00,2023-11-24 08:56:58.432263,SUCCESS,False,0,
TX_42_4085_4507,ORD_TX_42_4085_4507,CUST_749714_898,MERCH_32299_29,429727,INR,UPI,G3,2023-07-25 21:10:00,2023-07-28 16:48:43.197000,SUCCESS,False,0,
TX_42_4087_9298,ORD_TX_42_4087_9298,CUST_476826_516,MERCH_12693_30,260165,INR,WALLET,G1,2023-07-20 20:41:00,2023-07-23 22:06:24.625743,SUCCESS,False,0,
TX_42_4088_8831,ORD_TX_42_4088_8831,CUST_779574_135,MERCH_48304_97,180347,INR,UPI,G1,2023-04-14 12:58:00,2023-04-17 04:32:14.309343,SUCCESS,False,0,
TX_42_4090_3161,ORD_TX_42_4090_3161,CUST_864629_1627,MERCH_11016_15,460837,INR,CARD,G1,2023-03-22 06:04:00,2023-03-24 02:28:01.648153,SUCCESS,False,0,
TX_42_4091_4997,ORD_TX_42_4091_4997,CUST_361691_1113,MERCH_97092_40,119138,INR,UPI,G3,2023-07-08 03:22:00,2023-07-09 12:53:49.923780,SUCCESS,False,0,
TX_42_4092_4380,ORD_TX_42_4092_4380,CUST_448754_1668,MERCH_58190_19,252416,INR,WALLET,G1,2023-12-13 19:40:00,2023-12-15 18:48:38.168333,SUCCESS,False,0,
TX_42_4093_1675,ORD_TX_42_4093_1675,CUST_666074_410,MERCH_83969_9,181318,INR,CARD,G3,2023-10-09 06:50:00,2023-10-12 06:15:23.525781,SUCCESS,False,0,
TX_42_4094_8580,ORD_TX_42_4094_8580,CUST_296582_10,MERCH_52941_31,284197,INR,UPI,G3,2023-06-27 19:27:00,2023-06-30 09:03:14.006237,SUCCESS,False,0,
TX_42_4095_3388,ORD_TX_42_4095_3388,CUST_644897_817,MERCH_93104_4,223535,INR,UPI,G1,2023-11-12 10:22:00,2023-11-14 19:39:40.572334,SUCCESS,False,0,
TX_42_4096_9483,ORD_TX_42_4096_9483,CUST_658819_554,MERCH_83744_63,205530,INR,UPI,G2,2023-09-15 14:05:00,2023-09-17 09:43:03.040138,SUCCESS,False,0,
TX_42_4097_6130,ORD_TX_42_4097_6130,CUST_607235_1930,MERCH_31959_34,482908,INR,UPI,G2,2023-01-30 08:03:00,2023-01-30 08:05:07.659727,FAILED,False,0,
TX_42_4098_9068,ORD_TX_42_4098_9068,CUST_522845_431,MERCH_30932_51,216258,INR,CARD,G1,2023-07-07 01:06:00,2023-07-09 15:54:45.980066,SUCCESS,False,0,
TX_42_4101_9270,ORD_TX_42_4101_9270,CUST_356911_786,MERCH_75726_66,240472,INR,CARD,G1,2023-03-04 14:54:00,2023-03-05 21:11:25.426038,SUCCESS,False,0,
TX_42_4103_1941,ORD_TX_42_4103_1941,CUST_240148_1984,MERCH_22666_20,62111,INR,UPI,G1,2023-11-14 03:49:00,2023-11-15 23:55:52.613077,SUCCESS,False,0,
TX_42_4104_9808,ORD_TX_42_4104_9808,CUST_976906_262,MERCH_48304_97,219202,INR,CARD,G1,2023-10-24 15:58:00,2023-10-27 05:20:25.023255,SUCCESS,False,0,
TX_42_4105_4589,ORD_TX_42_4105_4589,CUST_967964_1315,MERCH_26364_94,286569,INR,UPI,G1,2023-08-13 02:35:00,2023-08-16 04:45:12.103730,SUCCESS,False,0,
TX_42_4106_6239,ORD_TX_42_4106_6239,CUST_998332_1800,MERCH_96672_82,371154,INR,UPI,G1,2023-06-13 19:37:00,2023-06-16 09:32:57.077659,SUCCESS,False,0,
TX_42_4107_6826,ORD_TX_42_4107_6826,CUST_836421_577,MERCH_62921_76,279597,INR,NETBANKING,G3,2023-11-05 03:26:00,2023-11-07 19:55:33.659705,SUCCESS,False,0,
TX_42_4108_8921,ORD_TX_42_4108_8921,CUST_232503_1021,MERCH_96027_98,89939,INR,NETBANKING,G2,2023-09-26 04:00:00,2023-09-28 17:06:28.779243,SUCCESS,False,0,
TX_42_4109_4189,ORD_TX_42_4109_4189,CUST_515842_1581,MERCH_25795_0,445405,INR,UPI,G3,2023-07-06 14:20:00,2023-07-08 10:41:51.752751,SUCCESS,False,0,
TX_42_4110_2485,ORD_TX_42_4110_2485,CUST_913629_1860,MERCH_42606_14,156781,INR,CARD,G2,2023-08-11 02:56:00,2023-08-13 23:30:46.445008,SUCCESS,False,0,
TX_42_4111_7193,ORD_TX_42_4111_7193,CUST_476742_1219,MERCH_76557_12,139040,INR,UPI,G2,2023-05-22 03:37:00,2023-05-24 01:45:14.062851,SUCCESS,False,0,
TX_42_4113_5634,ORD_TX_42_4113_5634,CUST_488518_1634,MERCH_55758_13,322785,INR,UPI,G1,2023-03-24 13:13:00,2023-03-25 15:14:02.351204,SUCCESS,False,0,
TX_42_4114_3423,ORD_TX_42_4114_3423,CUST_745588_328,MERCH_21411_46,469348,INR,UPI,G2,2023-05-29 02:00:00,2023-05-31 07:40:45.524352,SUCCESS,False,0,
TX_42_4115_2990,ORD_TX_42_4115_2990,CUST_685560_631,MERCH_48467_57,382637,INR,UPI,G1,2023-03-12 02:11:00,2023-03-13 14:27:20.742078,SUCCESS,False,0,
TX_42_4116_8275,ORD_TX_42_4116_8275,CUST_855728_1468,MERCH_80091_59,232313,INR,UPI,G1,2023-01-29 06:45:00,2023-01-30 10:41:24.285856,SUCCESS,False,0,
TX_42_4117_7433,ORD_TX_42_4117_7433,CUST_882239_523,MERCH_83656_48,448318,INR,UPI,G3,2023-10-14 20:00:00,2023-10-16 11:05:46.805258,SUCCESS,False,0,
TX_42_4118_8797,ORD_TX_42_4118_8797,CUST_290706_1064,MERCH_20965_23,91800,INR,CARD,G2,2023-03-08 15:04:00,2023-03-11 05:05:10.033866,SUCCESS,False,0,
TX_42_4120_3270,ORD_TX_42_4120_3270,CUST_414063_1355,MERCH_80316_73,189077,INR,CARD,G1,2023-06-12 03:18:00,2023-06-14 05:13:01.343536,SUCCESS,False,0,
TX_42_4121_9865,ORD_TX_42_4121_9865,CUST_146403_1183,MERCH_97092_40,100818,INR,CARD,G1,2023-07-18 14:11:00,2023-07-20 17:55:33.222120,SUCCESS,False,0,
TX_42_4122_6487,ORD_TX_42_4122_6487,CUST_416480_1457,MERCH_69040_53,75742,INR,NETBANKING,G2,2023-10-01 13:24:00,2023-10-04 03:55:41.204673,SUCCESS,False,0,
