transaction_id,retry_count,failed_attempt_count,time_to_webhook,amount_paise,gateway,payment_method
TX_42_6013_9703,0,0,6.364137,204841,G4,UPI
TX_42_6014_8022,0,0,7.527041,261122,G1,UPI
TX_42_6015_9345,0,0,7.092833,462615,G1,UPI
TX_42_6016_4980,0,0,9.915523,221082,G3,UPI
TX_42_6019_9234,0,0,9.640439,229145,G1,UPI
TX_42_601_9032,0,0,7.512931,407846,G3,UPI
TX_42_6020_3994,0,0,5.59632,140770,G2,NETBANKING
TX_42_6021_3295,0,0,7.265996,275433,G2,UPI
TX_42_6022_1946,0,0,7.168655,349806,G4,UPI
TX_42_6023_2455,0,0,7.420155,642186,G1,NETBANKING
TX_42_6024_3750,0,0,7.107228,186601,G1,CARD
TX_42_6025_7234,0,0,7.243641,453878,G3,UPI
TX_42_6026_1470,0,0,7.822778,372621,G4,UPI
TX_42_6027_5228,0,0,8.338954,137213,G2,CARD
TX_42_6028_8145,1,1,25.123696,418540,G2,CARD
TX_42_602_1615,0,0,7.298834,302019,G2,WALLET
TX_42_6031_9342,0,0,5.997999,249358,G3,CARD
TX_42_6032_4588,1,1,170.912071,194107,G1,UPI
TX_42_6033_5687,0,0,4.363705,437534,G1,NETBANKING
TX_42_6034_1689,0,0,8.839116,221864,G3,CARD
TX_42_6035_7211,0,0,6.091265,107582,G1,UPI
TX_42_6036_1769,0,0,7.95861,309306,G4,CARD
TX_42_6039_3572,1,1,163.991387,184128,G2,CARD
TX_42_6040_5629,0,0,4.854317,302918,G3,CARD
TX_42_6041_2691,0,0,5.56408,256150,G1,UPI
TX_42_6042_5652,0,0,8.553882,386536,G2,CARD
TX_42_6043_8880,0,0,8.430959,85995,G1,UPI
TX_42_6044_6404,1,1,23.009948,330532,G2,UPI
TX_42_6046_4699,0,0,4.889667,357413,G4,UPI
TX_42_6047_5220,0,0,9.550987,273457,G2,UPI
TX_42_6048_2250,0,0,4.114562,159893,G2,WALLET
TX_42_6049_4429,1,1,47.696549,339130,G3,UPI
TX_42_604_6691,1,1,256.451041,163745,G1,UPI
TX_42_6050_7140,0,0,8.055644,149376,G2,NETBANKING
TX_42_6051_2341,0,0,5.732531,382131,G1,CARD
TX_42_6054_3013,0,0,8.747459,62034,G3,CARD
TX_42_6055_1532,0,0,9.378064,336972,G2,CARD
TX_42_6056_2309,0,0,7.854757,128559,G2,UPI
TX_42_6057_5664,0,0,6.46054,373171,G1,CARD
TX_42_6059_4495,0,0,9.960181,59785,G3,UPI
TX_42_605_4574,0,0,6.034186,180526,G4,WALLET
TX_42_6061_9941,0,0,9.094613,142165,G1,WALLET
TX_42_6063_1080,1,1,144.057308,213073,G2,CARD
TX_42_6064_3688,0,0,5.513669,108274,G3,CARD
TX_42_6066_8353,0,0,4.793664,152829,G2,UPI
TX_42_6067_1913,0,0,6.788952,83006,G1,NETBANKING
TX_42_6068_9091,0,0,5.621295,310050,G1,CARD
TX_42_6069_1590,0,0,7.239976,228137,G3,UPI
TX_42_606_2120,0,0,9.445363,343546,G2,WALLET
TX_42_6071_6941,0,0,9.199848,311924,G1,CARD
TX_42_6072_3856,0,0,10.263146,145306,G1,UPI
TX_42_6073_1225,0,0,5.356403,132936,G1,UPI
TX_42_6074_8531,0,0,7.412751,96480,G1,CARD
TX_42_6076_5126,1,1,25.947007,280434,G2,UPI
TX_42_6077_3690,1,1,89.4449,126049,G2,UPI
TX_42_6078_7133,0,0,7.473264,270561,G1,UPI
TX_42_6079_5152,0,0,4.023295,534421,G1,CARD
TX_42_607_6207,0,0,8.151732,342266,G1,CARD
TX_42_6080_8113,0,0,9.549158,118452,G2,NETBANKING
TX_42_6081_9489,0,0,3.372226,68237,G3,CARD
TX_42_6083_6042,0,0,7.052166,217070,G1,CARD
TX_42_6084_5516,0,0,7.3502469999999995,188881,G2,UPI
TX_42_6085_2806,0,0,7.8792480000000005,288085,G2,WALLET
TX_42_6086_4827,0,0,6.001202,132966,G2,UPI
TX_42_6087_8566,0,0,6.5610990000000005,302062,G2,NETBANKING
TX_42_6088_5529,0,0,4.155365,242389,G1,UPI
TX_42_6089_3849,0,0,5.703594,185817,G3,CARD
TX_42_6090_8023,0,0,7.168864,115112,G3,NETBANKING
TX_42_6091_6259,0,0,7.00145,109722,G3,CARD
TX_42_6092_3674,0,0,7.991887,150399,G1,UPI
TX_42_6093_5323,0,0,9.243501,176782,G3,CARD
TX_42_6094_7332,1,1,198.560004,428087,G1,NETBANKING
TX_42_6095_4538,0,0,10.147036,169375,G1,UPI
TX_42_6096_3090,0,0,5.454163,111996,G1,UPI
TX_42_6098_3820,0,0,6.411104,77328,G1,UPI
TX_42_609_1549,0,0,6.320775,671822,G2,CARD
TX_42_60_4296,1,1,229.989046,89547,G1,UPI
TX_42_6100_6652,0,0,8.295393,261317,G1,UPI
TX_42_6101_2416,0,0,8.291931,249882,G3,CARD
TX_42_6102_5497,0,0,5.1099,201538,G3,UPI
TX_42_6103_2294,0,0,9.952948,320720,G1,CARD
TX_42_6104_6252,0,0,4.95301,107966,G4,UPI
TX_42_6105_6432,0,0,8.117229,194316,G3,CARD
TX_42_6106_8691,0,0,5.167985,147953,G2,CARD
TX_42_6107_7523,0,0,6.159957,270035,G3,NETBANKING
TX_42_6108_8951,1,1,157.931515,472479,G2,UPI
TX_42_6109_4186,0,0,4.209154,165703,G3,UPI
TX_42_610_2691,1,1,65.669522,617394,G2,UPI
TX_42_6111_8549,0,0,8.819596,105056,G3,UPI
TX_42_6115_3847,0,0,5.919165,245731,G1,NETBANKING
TX_42_6116_9920,0,0,4.959587,90671,G1,NETBANKING
TX_42_6118_8470,0,0,8.332381,161228,G1,UPI
TX_42_6119_5762,0,0,6.861792,233353,G2,UPI
TX_42_611_7023,1,1,126.606668,374293,G1,UPI
TX_42_6121_7595,0,0,6.782768,243023,G3,UPI
TX_42_6123_3258,0,0,5.660179,351904,G1,UPI
TX_42_6125_1354,0,0,5.889892,87303,G1,UPI
TX_42_6126_7306,0,0,9.092986,383169,G2,WALLET
TX_42_6127_5596,1,1,286.116176,64440,G1,WALLET
TX_42_6128_3144,1,1,236.727472,183402,G3,UPI
TX_42_6129_9995,0,0,8.660557,281286,G1,CARD
TX_42_612_6412,0,0,9.138474,164712,G2,UPI
TX_42_6130_2487,0,0,11.352355,57191,G1,UPI
TX_42_6131_5234,0,0,5.055838,321107,G2,WALLET
TX_42_6132_5018,0,0,8.498913,313724,G3,WALLET
TX_42_6134_2175,0,0,7.909992,80216,G2,CARD
TX_42_6135_8021,1,1,209.493411,417793,G3,UPI
TX_42_6136_5052,1,1,28.072919,375015,G2,UPI
TX_42_6138_9812,0,0,6.094661,265606,G1,UPI
TX_42_6139_4590,0,0,8.551131999999999,445355,G1,UPI
TX_42_613_1929,0,0,4.989957,344810,G1,UPI
TX_42_6140_2830,0,0,6.910124,374696,G3,UPI
TX_42_6142_9873,0,0,7.854859,291205,G2,UPI
TX_42_6143_1714,0,0,4.65149,105931,G2,CARD
TX_42_6144_2373,0,0,7.2774090000000005,350424,G1,UPI
TX_42_6145_9424,0,0,4.967475,342029,G1,UPI
TX_42_6147_7752,0,0,4.545538,115616,G3,CARD
TX_42_6148_7924,0,0,6.778989,355595,G3,CARD
TX_42_6149_7432,0,0,5.549858,288144,G1,UPI
TX_42_614_9448,0,0,5.254887,61242,G1,UPI
TX_42_6150_2460,1,1,25.524454,326808,G2,UPI
TX_42_6151_9630,0,0,10.791884,323106,G1,CARD
TX_42_6152_8751,1,1,241.57446,164377,G2,UPI
TX_42_6153_5299,1,1,197.53663,394777,G1,CARD
TX_42_6154_8984,0,0,8.371596,552444,G4,NETBANKING
TX_42_6155_7564,0,0,10.317145,218406,G2,UPI
TX_42_6156_1036,0,0,6.62599,327011,G1,WALLET
TX_42_6157_5821,0,0,5.718007,360718,G2,WALLET
TX_42_6158_7163,0,0,6.969266,207185,G1,CARD
TX_42_6159_9147,0,0,6.892316,405480,G4,NETBANKING
TX_42_615_6151,0,0,7.6887229999999995,485189,G3,UPI
TX_42_6162_3102,0,0,8.588512,269876,G2,NETBANKING
TX_42_6163_8669,0,0,5.571364,61115,G3,UPI
TX_42_6164_3644,0,0,8.407464,78471,G2,CARD
TX_42_6165_8616,0,0,6.566085,385821,G1,CARD
TX_42_6166_7326,0,0,9.097646,323411,G3,UPI
TX_42_6167_1945,0,0,8.848028,212889,G1,UPI
TX_42_6168_3131,0,0,4.258608,389739,G2,CARD
TX_42_6169_5184,0,0,9.449999,401165,G4,UPI
TX_42_616_6717,1,1,159.875662,104950,G1,UPI
TX_42_6170_4420,0,0,4.60551,337069,G1,NETBANKING
TX_42_6171_6190,0,0,7.368909,228252,G1,UPI
TX_42_6172_2226,0,0,7.376829,335783,G4,NETBANKING
TX_42_6174_1599,0,0,6.6498,89660,G3,UPI
TX_42_6175_4522,0,0,7.808513,268919,G1,UPI
TX_42_6176_5095,0,0,8.532392,284961,G1,UPI
TX_42_6177_8922,0,0,6.548507,96075,G1,UPI
TX_42_6178_4660,0,0,8.414192,459888,G2,WALLET
TX_42_6179_4279,0,0,6.536864,348867,G1,CARD
TX_42_617_2152,0,0,9.041445,123808,G2,WALLET
TX_42_6181_1166,0,0,7.819229,93059,G2,UPI
TX_42_6182_5217,0,0,10.83743,172746,G2,NETBANKING
TX_42_6183_7176,0,0,6.285703,440136,G2,CARD
TX_42_6185_3039,0,0,6.606993,245696,G1,CARD
TX_42_6187_4634,0,0,6.182439,396136,G1,UPI
TX_42_6188_4258,0,0,5.092372,302855,G2,WALLET
TX_42_6189_6514,0,0,9.061498,118867,G3,CARD
TX_42_618_7932,0,0,8.354664,138144,G1,WALLET
TX_42_6191_6458,1,1,16.876291,297323,G2,UPI
TX_42_6192_1414,0,0,8.30873,151330,G1,UPI
TX_42_6193_9472,0,0,8.510325,143919,G1,CARD
TX_42_6194_6186,1,1,257.894781,341976,G1,WALLET
TX_42_6195_7478,0,0,8.452782,287783,G2,UPI
TX_42_6196_8082,0,0,7.763489,161296,G1,CARD
TX_42_6199_2457,0,0,7.679485,263563,G2,UPI
TX_42_619_7587,0,0,7.570131,582046,G1,WALLET
TX_42_61_7772,0,0,4.052531,57248,G2,UPI
TX_42_6200_7127,1,1,83.272537,425164,G3,WALLET
TX_42_6201_4578,1,1,100.716189,230352,G1,WALLET
TX_42_6202_3170,0,0,8.332186,351275,G1,WALLET
TX_42_6203_2245,0,0,7.255349,193982,G1,CARD
TX_42_6204_6845,0,0,8.29988,282781,G1,NETBANKING
TX_42_6205_1072,1,1,17.592693,399476,G2,CARD
TX_42_6207_2258,1,1,27.176127,398792,G2,NETBANKING
TX_42_6208_5750,0,0,7.725175,183140,G1,UPI
TX_42_6209_7458,0,0,8.452102,109803,G2,CARD
TX_42_620_7274,1,1,50.103792,545157,G1,UPI
TX_42_6210_9881,0,0,3.441232,308273,G3,UPI
TX_42_6211_3349,0,0,4.388821,375746,G1,CARD
TX_42_6214_1455,0,0,4.166718,139919,G2,UPI
TX_42_6215_4878,0,0,5.42858,100678,G1,UPI
TX_42_6217_2902,0,0,7.819084,130541,G1,UPI
TX_42_6218_7846,0,0,7.819734,288372,G3,WALLET
TX_42_621_5224,0,0,4.869816,227357,G4,WALLET
TX_42_6220_8970,0,0,8.807612,162868,G3,UPI
TX_42_6221_7875,1,1,287.498992,126082,G1,UPI
TX_42_6222_8260,0,0,6.675042,142267,G1,WALLET
TX_42_6223_2317,1,1,226.668823,73148,G1,UPI
TX_42_6224_1500,0,0,7.448031,151967,G3,WALLET
TX_42_6226_6101,1,1,248.763876,183375,G3,UPI
TX_42_6227_4372,0,0,5.190935,71905,G1,UPI
TX_42_6228_5427,0,0,7.150974,428407,G3,CARD
TX_42_6232_4369,0,0,7.523176,597010,G1,CARD
TX_42_6234_4639,0,0,8.64892,301957,G4,UPI
TX_42_6235_3560,0,0,6.748201,193454,G2,UPI
TX_42_6236_2029,0,0,5.990972,200526,G1,NETBANKING
TX_42_6237_5590,0,0,8.572768,90559,G1,CARD
TX_42_6239_4622,0,0,7.989211,120054,G3,CARD
TX_42_623_2781,0,0,7.217352,482814,G1,NETBANKING
TX_42_6240_2346,1,1,300.802439,413948,G3,NETBANKING
TX_42_6241_6017,0,0,7.300161,143136,G1,UPI
TX_42_6242_7395,0,0,8.274821,173363,G3,CARD
TX_42_6243_6132,1,1,28.092168,548594,G2,UPI
TX_42_6244_9988,0,0,8.266176,470229,G2,UPI
TX_42_6245_7138,0,0,5.96511,276737,G1,NETBANKING
TX_42_6246_6616,1,1,118.921886,155211,G1,UPI
TX_42_6247_4703,0,0,7.781255,412059,G1,WALLET
TX_42_6248_7024,0,0,7.084239,152983,G2,WALLET
TX_42_624_8983,0,0,7.22754,107441,G2,UPI
TX_42_6250_5345,0,0,6.499862,493036,G2,CARD
TX_42_6251_3435,0,0,7.723021,164461,G2,UPI
TX_42_6252_7046,0,0,6.274299,539212,G3,UPI
TX_42_6254_5325,0,0,6.148423,518145,G1,UPI
TX_42_6256_9117,0,0,7.963227,262912,G2,CARD
TX_42_6257_2660,0,0,6.088152,175016,G1,NETBANKING
TX_42_6259_8996,0,0,7.612531,286095,G2,UPI
TX_42_625_8615,0,0,6.285577,116504,G1,CARD
TX_42_6260_1307,0,0,6.8272770000000005,347215,G3,CARD
TX_42_6261_7149,0,0,6.927523,254295,G1,UPI
TX_42_6263_4638,0,0,7.535153,273211,G3,NETBANKING
TX_42_6264_1073,0,0,5.457102,302463,G1,NETBANKING
TX_42_6265_5880,0,0,8.2902,275132,G1,CARD
TX_42_6266_2527,0,0,6.913359,63247,G4,UPI
TX_42_6267_8312,1,1,224.452006,484905,G3,CARD
TX_42_6268_4910,0,0,6.962104,242558,G1,NETBANKING
TX_42_6269_4912,0,0,6.947112,389159,G3,NETBANKING
TX_42_626_9909,0,0,7.430033,186072,G3,UPI
TX_42_6271_5947,1,1,99.534582,137842,G2,CARD
TX_42_6272_9287,0,0,7.734584,178554,G2,WALLET
TX_42_6273_4411,0,0,7.807577,72621,G4,CARD
TX_42_6274_4157,0,0,4.80007,175008,G2,NETBANKING
TX_42_6275_8425,0,0,7.044546,401383,G1,UPI
TX_42_6277_7528,0,0,10.555316,610123,G3,CARD
TX_42_6278_1878,0,0,8.179212,258273,G1,UPI
TX_42_6279_3689,0,0,7.544647,85818,G1,UPI
TX_42_6281_1266,1,1,39.759834,481453,G2,CARD
TX_42_6282_7507,0,0,4.829634,87955,G3,CARD
TX_42_6283_9905,0,0,5.512684,478815,G2,UPI
TX_42_6284_1383,0,0,8.887419,102443,G2,UPI
TX_42_6285_3217,0,0,9.579996,107274,G2,CARD
TX_42_6286_9834,0,0,7.709035,79255,G1,CARD
TX_42_6289_1532,0,0,6.277002,278501,G1,UPI
TX_42_6290_5828,0,0,5.958112,280181,G1,CARD
TX_42_6291_3324,0,0,6.941777,171920,G2,CARD
TX_42_6293_5282,0,0,4.36911,380177,G2,CARD
TX_42_6294_1853,0,0,5.957393,353204,G1,CARD
TX_42_6296_2815,0,0,6.258528,110489,G2,CARD
TX_42_6297_8283,1,1,210.537116,88940,G2,CARD
TX_42_6298_1568,0,0,6.254149,267459,G1,UPI
TX_42_6299_1187,0,0,9.09685,348796,G3,WALLET
TX_42_62_6650,0,0,6.758835,69897,G2,NETBANKING
TX_42_6300_2937,0,0,9.595872,456238,G2,UPI
TX_42_6301_1644,0,0,6.984749,234047,G4,UPI
TX_42_6302_9386,0,0,4.4387,245792,G3,NETBANKING
TX_42_6303_2024,0,0,9.144741,154530,G3,UPI
TX_42_6304_1428,0,0,6.847742,333634,G3,UPI
TX_42_6305_7241,0,0,5.537458,561338,G2,UPI
TX_42_6306_3224,0,0,9.246346,176270,G2,UPI
TX_42_6307_1681,0,0,5.201021,260864,G4,NETBANKING
TX_42_6308_4014,0,0,6.720268,59082,G1,CARD
TX_42_6309_1340,0,0,8.227219,173358,G1,WALLET
TX_42_630_7844,0,0,6.218515,419887,G3,CARD
TX_42_6310_9990,0,0,8.67831,249242,G3,CARD
TX_42_6311_6048,0,0,7.102325,67760,G1,UPI
TX_42_6312_2173,0,0,6.184026,86950,G3,CARD
TX_42_6313_4493,1,1,201.855183,478028,G1,UPI
TX_42_6316_7387,0,0,6.044337,139211,G2,UPI
TX_42_6317_4120,0,0,5.610435,177649,G2,UPI
TX_42_6318_8964,0,0,5.271116,321506,G4,UPI
TX_42_6319_9672,0,0,8.203639,471957,G3,CARD
TX_42_631_4598,0,0,9.754274,60262,G1,UPI
TX_42_6320_1404,0,0,6.771413,86553,G2,CARD
TX_42_6321_4287,0,0,9.285041,244608,G4,UPI
TX_42_6322_3982,0,0,5.41871,119454,G1,WALLET
TX_42_6325_2432,1,1,70.391714,223981,G2,UPI
TX_42_6326_1610,0,0,3.89507,255242,G4,UPI
TX_42_6327_9922,0,0,6.484718,327494,G1,UPI
TX_42_6328_8516,0,0,8.78708,365481,G3,UPI
TX_42_6329_5959,0,0,6.63888,595161,G3,NETBANKING
TX_42_632_6917,0,0,9.075847,308369,G1,UPI
TX_42_6330_5960,0,0,5.429868,216347,G1,CARD
TX_42_6331_7947,0,0,8.608052,370707,G3,UPI
TX_42_6332_9478,0,0,8.148487,156027,G2,CARD
TX_42_6336_5769,0,0,6.814408,412905,G1,CARD
TX_42_6337_3722,0,0,10.546015,56835,G2,UPI
TX_42_6338_5177,0,0,2.470504,343056,G1,WALLET
TX_42_633_6484,1,1,52.19169,231498,G3,UPI
TX_42_6340_2196,0,0,6.437106,74939,G2,UPI
TX_42_6341_9604,1,1,228.284247,83510,G1,WALLET
TX_42_6342_6931,1,1,119.634728,198953,G1,UPI
TX_42_6343_9305,1,1,240.1916,400463,G3,UPI
TX_42_6345_9170,0,0,7.397504,133182,G3,CARD
TX_42_6346_9181,0,0,8.313158,119420,G1,UPI
TX_42_6349_6277,0,0,5.521831,335759,G4,CARD
TX_42_634_6413,0,0,8.026868,373628,G2,CARD
TX_42_6350_8614,0,0,4.907235,303853,G2,CARD
TX_42_6351_9240,0,0,8.114548,120884,G2,UPI
TX_42_6352_8641,1,1,270.070645,374990,G3,CARD
TX_42_6353_9462,0,0,7.284233,107084,G2,CARD
TX_42_6354_7112,1,1,117.187726,163074,G1,UPI
TX_42_6355_2516,1,1,76.671663,345443,G1,NETBANKING
TX_42_6356_2186,0,0,9.383692,152569,G2,NETBANKING
TX_42_6357_6334,0,0,5.2601700000000005,106558,G4,UPI
TX_42_6358_9513,0,0,6.703608,482112,G3,CARD
TX_42_6359_8351,0,0,7.049385,280494,G3,UPI
TX_42_635_9632,0,0,4.914782,385861,G2,CARD
TX_42_6360_6598,0,0,8.485071,365174,G4,NETBANKING
TX_42_6361_2490,0,0,6.036974,334195,G1,NETBANKING
TX_42_6362_2747,0,0,6.77988,528422,G2,CARD
TX_42_6363_2688,0,0,6.587575,480773,G1,UPI
TX_42_6369_5793,0,0,3.642928,152725,G2,NETBANKING
TX_42_636_2222,0,0,6.829652,109689,G1,UPI
TX_42_6370_9880,0,0,4.093848,205221,G1,UPI
TX_42_6371_6600,0,0,4.790276,212600,G2,UPI
TX_42_6373_9356,0,0,6.885467,516709,G3,UPI
TX_42_6374_4907,0,0,4.815085,296113,G1,CARD
TX_42_6375_1961,0,0,5.820679,214761,G1,NETBANKING
TX_42_6376_3925,0,0,9.213584,348090,G4,CARD
TX_42_6377_6532,0,0,5.868309,446177,G1,WALLET
TX_42_6379_2526,1,1,117.24358,206280,G2,UPI
TX_42_6380_7490,0,0,6.10637,281398,G3,WALLET
TX_42_6381_9857,1,1,322.34403,329683,G1,UPI
TX_42_6382_5081,0,0,7.697656,130420,G2,WALLET
TX_42_6383_2896,0,0,5.820571,102358,G1,WALLET
TX_42_6384_3050,0,0,7.026335,122689,G1,UPI
TX_42_6386_5820,0,0,10.155618,439663,G1,CARD
TX_42_6388_9574,0,0,6.052092,165310,G4,UPI
TX_42_6389_6586,0,0,6.984308,172583,G2,CARD
TX_42_638_4439,0,0,6.481795,424579,G3,CARD
TX_42_6391_6916,1,1,59.232077,126542,G3,UPI
TX_42_6393_2701,0,0,7.236176,126012,G1,UPI
TX_42_6394_6818,1,1,230.019205,406464,G3,UPI
TX_42_6395_3681,0,0,5.649813,386381,G1,CARD
TX_42_6396_1778,0,0,5.742082,144746,G3,UPI
TX_42_6397_3777,0,0,6.288987,400480,G2,CARD
TX_42_6398_9185,0,0,5.686314,124016,G3,NETBANKING
TX_42_6399_1301,0,0,8.412548,172119,G2,CARD
TX_42_639_1329,0,0,4.797768,173633,G1,CARD
TX_42_6400_7004,0,0,4.560016,145339,G2,CARD
TX_42_6401_4412,1,1,116.107077,188415,G1,UPI
TX_42_6402_9010,0,0,6.477136,336359,G1,UPI
TX_42_6403_9749,0,0,5.998579,610561,G2,UPI
TX_42_6404_8910,0,0,7.635537,360827,G2,CARD
TX_42_6405_5475,0,0,8.453373,288595,G4,UPI
TX_42_6406_6975,0,0,3.566701,348576,G2,UPI
TX_42_6407_1446,0,0,6.3497959999999996,165411,G1,UPI
TX_42_6409_5389,0,0,7.677326,347375,G1,WALLET
TX_42_640_3448,0,0,5.079687,444040,G1,UPI
TX_42_6411_3188,0,0,6.068863,205710,G3,UPI
TX_42_6412_6724,0,0,5.289536,348645,G4,UPI
TX_42_6414_8482,0,0,7.369223,301874,G1,CARD
TX_42_6415_2989,1,1,252.322241,325394,G1,CARD
TX_42_6416_9674,0,0,5.975479,139849,G2,NETBANKING
TX_42_6417_1381,0,0,4.732738,149360,G3,WALLET
TX_42_6419_7451,1,1,224.753723,256074,G1,UPI
TX_42_6420_4830,1,1,268.082111,183061,G2,UPI
TX_42_6421_7489,0,0,4.180556,142310,G1,CARD
TX_42_6423_9751,0,0,8.955477,332326,G2,CARD
TX_42_6425_3730,0,0,6.5109010000000005,137393,G1,CARD
TX_42_6426_5600,0,0,8.286474,81981,G4,CARD
TX_42_6427_6770,0,0,9.443777,316590,G2,CARD
TX_42_6429_9850,0,0,8.992913,170156,G2,NETBANKING
TX_42_642_8911,0,0,7.998511,73287,G1,WALLET
TX_42_6430_3201,0,0,7.002868,147962,G4,CARD
TX_42_6432_8459,0,0,5.479339,205181,G2,CARD
TX_42_6433_8257,0,0,4.504778,350180,G2,UPI
TX_42_6434_6065,0,0,6.527731,79825,G1,UPI
TX_42_6436_3518,0,0,7.359552,237071,G3,UPI
TX_42_6437_1662,1,1,27.280763,397165,G2,UPI
TX_42_6438_3589,0,0,8.354391,363809,G2,UPI
TX_42_6439_2501,1,1,59.742304,122646,G4,UPI
TX_42_6440_4617,0,0,4.656273,154932,G4,UPI
TX_42_6441_4980,1,1,269.306623,478513,G1,CARD
TX_42_6442_1956,0,0,5.40944,135829,G2,UPI
TX_42_6443_1612,0,0,4.36013,319919,G2,UPI
TX_42_6444_4937,0,0,8.13404,140999,G2,UPI
TX_42_6446_7461,0,0,8.043517,671804,G4,UPI
TX_42_6447_5659,1,1,138.391621,207219,G1,UPI
TX_42_6448_4849,1,1,320.546308,208760,G4,UPI
TX_42_6449_4666,0,0,9.271272,139647,G1,UPI
TX_42_644_5999,0,0,8.240791,369024,G1,UPI
TX_42_6451_4378,0,0,8.866283,144128,G1,CARD
TX_42_6452_5308,0,0,8.42213,345190,G1,NETBANKING
TX_42_6453_5845,0,0,8.638763,355830,G1,CARD
TX_42_6454_7412,0,0,5.491168,508856,G1,CARD
TX_42_6455_3122,0,0,9.268847,89127,G1,CARD
TX_42_6458_7566,1,1,223.847934,190458,G3,UPI
TX_42_6459_3945,0,0,6.458206,194456,G4,UPI
TX_42_645_4747,0,0,7.513317,357359,G1,CARD
TX_42_6460_5031,1,1,270.107267,279502,G4,NETBANKING
TX_42_6461_4828,0,0,8.081587,337734,G3,UPI
TX_42_6462_2361,1,1,92.404063,436730,G1,UPI
TX_42_6464_5179,0,0,6.565062,104275,G2,WALLET
TX_42_6465_2914,0,0,4.945804,245943,G1,WALLET
TX_42_6466_7509,0,0,4.348929,213078,G1,UPI
TX_42_6467_9923,0,0,7.06344,125620,G2,CARD
TX_42_6468_1609,0,0,8.183054,216974,G4,UPI
TX_42_6469_9571,0,0,7.029907,117158,G1,UPI
TX_42_646_5166,0,0,5.653746,566890,G1,UPI
TX_42_6471_9588,0,0,8.376087,138003,G1,UPI
TX_42_6472_4375,0,0,6.060816,297192,G1,UPI
TX_42_6473_9212,0,0,7.54891,75628,G1,CARD
TX_42_6474_3808,0,0,4.646579,294233,G3,UPI
TX_42_6475_8177,1,1,255.463369,423215,G1,UPI
TX_42_6476_6486,0,0,6.48463,279436,G4,UPI
TX_42_6477_9965,0,0,9.119472,418498,G2,WALLET
TX_42_6478_7643,1,1,143.58851,232474,G3,CARD
TX_42_6479_6555,0,0,7.539416,175139,G3,CARD
TX_42_647_5378,0,0,7.078258,175281,G1,UPI
TX_42_6480_5563,0,0,8.033332,374553,G2,UPI
TX_42_6482_3820,0,0,4.941845,252268,G1,UPI
TX_42_6483_3263,0,0,5.779419,155731,G3,CARD
TX_42_6486_9457,0,0,4.26991,273271,G1,NETBANKING
TX_42_6487_5571,0,0,7.715001,179665,G4,CARD
TX_42_6488_7632,0,0,6.703829,342687,G1,UPI
TX_42_6489_5303,0,0,8.317513,274350,G2,CARD
TX_42_6490_2681,0,0,7.401285,75356,G1,UPI
TX_42_6491_5544,0,0,5.390772,129292,G1,NETBANKING
TX_42_6492_6045,0,0,4.980996,374099,G4,UPI
TX_42_6493_3672,0,0,5.365124,389097,G1,CARD
TX_42_6494_5004,0,0,4.163428,184358,G1,CARD
TX_42_6495_8148,0,0,5.312635,633230,G4,NETBANKING
TX_42_6496_7397,0,0,5.886769,127508,G1,CARD
TX_42_6497_2719,1,1,63.23796,203125,G2,WALLET
TX_42_6498_3676,1,1,212.346424,439647,G1,UPI
TX_42_6499_4858,0,0,6.625112,411598,G3,UPI
TX_42_649_2237,0,0,9.299117,509472,G2,NETBANKING
TX_42_64_2033,0,0,6.504189,317994,G1,CARD
TX_42_6501_4985,0,0,7.140689,625100,G1,UPI
TX_42_6502_8764,0,0,4.196068,117278,G4,CARD
TX_42_6503_1463,0,0,7.465903,85863,G1,CARD
TX_42_6504_5911,0,0,9.687291,378004,G1,UPI
TX_42_6505_8308,0,0,7.582954,135147,G2,UPI
TX_42_6506_9637,1,1,14.348285,213897,G2,UPI
TX_42_6507_3123,1,1,128.519469,99576,G2,UPI
TX_42_6508_8539,1,1,100.131082,145904,G2,UPI
TX_42_6509_9676,0,0,8.284237,299820,G4,UPI
TX_42_650_9273,0,0,8.250916,438967,G2,UPI
TX_42_6510_1839,0,0,6.299698,222472,G1,UPI
TX_42_6511_3152,0,0,8.293214,79428,G2,UPI
TX_42_6512_1554,0,0,4.918345,351936,G2,UPI
TX_42_6513_9599,0,0,6.662428,209670,G3,CARD
TX_42_6514_8531,1,1,221.638749,60399,G3,UPI
TX_42_6515_5056,1,1,288.268682,56471,G2,WALLET
TX_42_6516_7429,0,0,7.868967,324308,G3,UPI
TX_42_6517_3364,0,0,10.102897,205806,G3,UPI
TX_42_6519_1746,0,0,5.09451,209925,G1,UPI
TX_42_651_2586,0,0,6.464802,172969,G2,CARD
TX_42_6520_4214,0,0,6.778414,272948,G3,CARD
TX_42_6522_8841,0,0,8.972628,96422,G3,NETBANKING
TX_42_6524_7241,0,0,9.593855,170067,G1,CARD
TX_42_6525_8207,0,0,6.363084,307091,G4,UPI
TX_42_6527_1711,0,0,9.417962,414631,G1,UPI
TX_42_6528_2035,0,0,6.40833,106888,G4,CARD
TX_42_6529_3593,0,0,5.246686,154343,G1,CARD
TX_42_652_6416,0,0,6.496092,145095,G4,NETBANKING
TX_42_6530_1942,0,0,8.781281,432177,G3,UPI
TX_42_6531_4888,0,0,10.728014,184426,G1,NETBANKING
