event_id,transaction_id,order_id,merchant_id,event_type,timestamp,status,amount_paise,gateway,payment_method,metadata
EV_87a1b8dc,TX_42_5660_4917,ORD_TX_42_5660_4917,MERCH_28141_27,SETTLEMENT_COMPLETED,2023-02-20 22:16:30.771448,SUCCESS,255381.0,G1,CARD,{}
EV_222dea8b,TX_42_5661_3634,ORD_TX_42_5661_3634,MERCH_47157_42,ORDER_CREATED,2023-03-13 20:33:00.000000,SUCCESS,265532.0,G2,UPI,{}
EV_4cca33cb,TX_42_5661_3634,ORD_TX_42_5661_3634,MERCH_47157_42,PAYMENT_ATTEMPTED,2023-03-13 20:33:01.635859,PENDING,265532.0,G2,UPI,{}
EV_9432be49,TX_42_5661_3634,ORD_TX_42_5661_3634,MERCH_47157_42,AUTHORIZATION_SUCCESS,2023-03-13 20:33:06.533577,SUCCESS,265532.0,G2,UPI,{}
EV_7a32df56,TX_42_5661_3634,ORD_TX_42_5661_3634,MERCH_47157_42,CAPTURE_SUCCESS,2023-03-13 20:33:07.024673,SUCCESS,265532.0,G2,UPI,{}
EV_d0cb5612,TX_42_5661_3634,ORD_TX_42_5661_3634,MERCH_47157_42,WEBHOOK_RECEIVED,2023-03-13 20:33:09.057853,SUCCESS,,G2,UPI,{}
EV_26b79858,TX_42_5661_3634,ORD_TX_42_5661_3634,MERCH_47157_42,SETTLEMENT_CREATED,2023-03-15 13:48:16.877405,PENDING,265532.0,G2,UPI,{}
EV_33a4c479,TX_42_5661_3634,ORD_TX_42_5661_3634,MERCH_47157_42,SETTLEMENT_COMPLETED,2023-03-15 15:25:46.329668,SUCCESS,265532.0,G2,UPI,{}
EV_ffb4e855,TX_42_5662_6725,ORD_TX_42_5662_6725,MERCH_99480_84,ORDER_CREATED,2023-11-14 13:18:00.000000,SUCCESS,518685.0,G2,UPI,{}
EV_3a34b811,TX_42_5662_6725,ORD_TX_42_5662_6725,MERCH_99480_84,PAYMENT_ATTEMPTED,2023-11-14 13:18:00.852558,PENDING,518685.0,G2,UPI,{}
EV_125e9831,TX_42_5662_6725,ORD_TX_42_5662_6725,MERCH_99480_84,AUTHORIZATION_SUCCESS,2023-11-14 13:18:02.237829,SUCCESS,518685.0,G2,UPI,{}
EV_5b494c91,TX_42_5662_6725,ORD_TX_42_5662_6725,MERCH_99480_84,CAPTURE_SUCCESS,2023-11-14 13:18:03.023340,SUCCESS,518685.0,G2,UPI,{}
EV_229f8e88,TX_42_5662_6725,ORD_TX_42_5662_6725,MERCH_99480_84,WEBHOOK_RECEIVED,2023-11-14 13:18:03.866606,SUCCESS,,G2,UPI,{}
EV_771a1b71,TX_42_5662_6725,ORD_TX_42_5662_6725,MERCH_99480_84,SETTLEMENT_CREATED,2023-11-16 10:59:46.136337,PENDING,518685.0,G2,UPI,{}
EV_a3535feb,TX_42_5662_6725,ORD_TX_42_5662_6725,MERCH_99480_84,SETTLEMENT_COMPLETED,2023-11-16 14:25:44.243611,SUCCESS,518685.0,G2,UPI,{}
EV_45f0baaf,TX_42_5665_3097,ORD_TX_42_5665_3097,MERCH_80316_73,ORDER_CREATED,2023-05-13 04:38:00.000000,SUCCESS,258464.0,G1,UPI,{}
EV_43467168,TX_42_5665_3097,ORD_TX_42_5665_3097,MERCH_80316_73,PAYMENT_ATTEMPTED,2023-05-13 04:38:01.559766,PENDING,258464.0,G1,UPI,{}
EV_e638185c,TX_42_5665_3097,ORD_TX_42_5665_3097,MERCH_80316_73,AUTHORIZATION_SUCCESS,2023-05-13 04:38:05.674759,SUCCESS,258464.0,G1,UPI,{}
EV_4e94d53c,TX_42_5665_3097,ORD_TX_42_5665_3097,MERCH_80316_73,CAPTURE_SUCCESS,2023-05-13 04:38:06.336797,SUCCESS,258464.0,G1,UPI,{}
EV_170eca0c,TX_42_5665_3097,ORD_TX_42_5665_3097,MERCH_80316_73,WEBHOOK_RECEIVED,2023-05-13 04:38:07.786207,SUCCESS,,G1,UPI,{}
EV_3b37e203,TX_42_5665_3097,ORD_TX_42_5665_3097,MERCH_80316_73,SETTLEMENT_CREATED,2023-05-15 20:11:22.388853,PENDING,258464.0,G1,UPI,{}
EV_5b65250f,TX_42_5665_3097,ORD_TX_42_5665_3097,MERCH_80316_73,SETTLEMENT_COMPLETED,2023-05-15 22:43:24.777365,SUCCESS,258464.0,G1,UPI,{}
EV_3beb8d00,TX_42_5666_5440,ORD_TX_42_5666_5440,MERCH_83744_63,ORDER_CREATED,2023-03-20 06:03:00.000000,SUCCESS,168729.0,G1,UPI,{}
EV_7631e70b,TX_42_5666_5440,ORD_TX_42_5666_5440,MERCH_83744_63,PAYMENT_ATTEMPTED,2023-03-20 06:03:02.321886,PENDING,168729.0,G1,UPI,{}
EV_4723448c,TX_42_5666_5440,ORD_TX_42_5666_5440,MERCH_83744_63,AUTHORIZATION_FAILED,2023-03-20 06:03:11.750291,INSUFFICIENT_FUNDS,168729.0,G1,UPI,{}
EV_b85db670,TX_42_5666_5440,ORD_TX_42_5666_5440,MERCH_83744_63,PAYMENT_RETRIED,2023-03-20 06:06:00.361096,PENDING,168729.0,G1,UPI,{}
EV_c0aeb9b8,TX_42_5666_5440,ORD_TX_42_5666_5440,MERCH_83744_63,AUTHORIZATION_SUCCESS,2023-03-20 06:06:02.792996,SUCCESS,168729.0,G1,UPI,{}
EV_277fade0,TX_42_5666_5440,ORD_TX_42_5666_5440,MERCH_83744_63,CAPTURE_SUCCESS,2023-03-20 06:06:03.113948,SUCCESS,168729.0,G1,UPI,{}
EV_8fcc6dfb,TX_42_5666_5440,ORD_TX_42_5666_5440,MERCH_83744_63,WEBHOOK_RECEIVED,2023-03-20 06:06:05.619379,SUCCESS,,G1,UPI,{}
EV_deeafda0,TX_42_5666_5440,ORD_TX_42_5666_5440,MERCH_83744_63,SETTLEMENT_CREATED,2023-03-21 17:39:50.857486,PENDING,168729.0,G1,UPI,{}
EV_79dad935,TX_42_5666_5440,ORD_TX_42_5666_5440,MERCH_83744_63,SETTLEMENT_COMPLETED,2023-03-21 19:56:32.766884,SUCCESS,168729.0,G1,UPI,{}
EV_40875ac2,TX_42_5667_3040,ORD_TX_42_5667_3040,MERCH_55758_13,ORDER_CREATED,2023-07-12 15:51:00.000000,SUCCESS,194438.0,G2,UPI,{}
EV_78a2a129,TX_42_5667_3040,ORD_TX_42_5667_3040,MERCH_55758_13,PAYMENT_ATTEMPTED,2023-07-12 15:51:01.364371,PENDING,194438.0,G2,UPI,{}
EV_73c50e3c,TX_42_5667_3040,ORD_TX_42_5667_3040,MERCH_55758_13,AUTHORIZATION_SUCCESS,2023-07-12 15:51:03.286233,SUCCESS,194438.0,G2,UPI,{}
EV_2bdc7952,TX_42_5667_3040,ORD_TX_42_5667_3040,MERCH_55758_13,CAPTURE_SUCCESS,2023-07-12 15:51:03.494788,SUCCESS,194438.0,G2,UPI,{}
EV_31074ea7,TX_42_5667_3040,ORD_TX_42_5667_3040,MERCH_55758_13,WEBHOOK_RECEIVED,2023-07-12 15:51:05.505784,SUCCESS,,G2,UPI,{}
EV_a41b370c,TX_42_5667_3040,ORD_TX_42_5667_3040,MERCH_55758_13,SETTLEMENT_CREATED,2023-07-15 09:24:57.627382,PENDING,194438.0,G2,UPI,{}
EV_e8508801,TX_42_5667_3040,ORD_TX_42_5667_3040,MERCH_55758_13,SETTLEMENT_COMPLETED,2023-07-15 11:09:14.445072,SUCCESS,194438.0,G2,UPI,{}
EV_3b847dc4,TX_42_5668_2223,ORD_TX_42_5668_2223,MERCH_64886_1,ORDER_CREATED,2023-01-11 21:23:00.000000,SUCCESS,253717.0,G4,UPI,{}
EV_88d492af,TX_42_5668_2223,ORD_TX_42_5668_2223,MERCH_64886_1,PAYMENT_ATTEMPTED,2023-01-11 21:23:00.820242,PENDING,253717.0,G4,UPI,{}
EV_bbbf6405,TX_42_5668_2223,ORD_TX_42_5668_2223,MERCH_64886_1,AUTHORIZATION_SUCCESS,2023-01-11 21:23:03.424279,SUCCESS,253717.0,G4,UPI,{}
EV_65cb9e23,TX_42_5668_2223,ORD_TX_42_5668_2223,MERCH_64886_1,CAPTURE_SUCCESS,2023-01-11 21:23:03.734139,SUCCESS,253717.0,G4,UPI,{}
EV_0ab53911,TX_42_5668_2223,ORD_TX_42_5668_2223,MERCH_64886_1,WEBHOOK_RECEIVED,2023-01-11 21:23:06.264816,SUCCESS,,G4,UPI,{}
EV_e6321a3c,TX_42_5668_2223,ORD_TX_42_5668_2223,MERCH_64886_1,SETTLEMENT_CREATED,2023-01-13 01:07:23.069341,PENDING,253717.0,G4,UPI,{}
EV_87255846,TX_42_5668_2223,ORD_TX_42_5668_2223,MERCH_64886_1,SETTLEMENT_COMPLETED,2023-01-13 03:31:17.930607,SUCCESS,253717.0,G4,UPI,{}
EV_616bc464,TX_42_5669_3850,ORD_TX_42_5669_3850,MERCH_66661_77,ORDER_CREATED,2023-02-03 23:31:00.000000,SUCCESS,205667.0,G1,UPI,{}
EV_b859c04f,TX_42_5669_3850,ORD_TX_42_5669_3850,MERCH_66661_77,PAYMENT_ATTEMPTED,2023-02-03 23:31:00.851134,PENDING,205667.0,G1,UPI,{}
EV_bacf2830,TX_42_5669_3850,ORD_TX_42_5669_3850,MERCH_66661_77,AUTHORIZATION_FAILED,2023-02-03 23:31:03.982392,TIMEOUT,205667.0,G1,UPI,{}
EV_e6fe1ba2,TX_42_5669_3850,ORD_TX_42_5669_3850,MERCH_66661_77,PAYMENT_RETRIED,2023-02-03 23:31:42.976758,PENDING,205667.0,G1,UPI,{}
EV_44924719,TX_42_5669_3850,ORD_TX_42_5669_3850,MERCH_66661_77,PAYMENT_FAILED,2023-02-03 23:31:44.007153,FAILED,205667.0,G1,UPI,{}
EV_1fb92ee8,TX_42_5669_3850,ORD_TX_42_5669_3850,MERCH_66661_77,WEBHOOK_RECEIVED,2023-02-03 23:31:46.135258,SUCCESS,,G1,UPI,{}
EV_59f5be91,TX_42_5670_6524,ORD_TX_42_5670_6524,MERCH_28141_27,ORDER_CREATED,2023-10-26 20:15:00.000000,SUCCESS,372580.0,G1,UPI,{}
EV_79b68b6d,TX_42_5670_6524,ORD_TX_42_5670_6524,MERCH_28141_27,PAYMENT_ATTEMPTED,2023-10-26 20:15:00.685144,PENDING,372580.0,G1,UPI,{}
EV_9d23e5d1,TX_42_5670_6524,ORD_TX_42_5670_6524,MERCH_28141_27,AUTHORIZATION_SUCCESS,2023-10-26 20:15:04.525876,SUCCESS,372580.0,G1,UPI,{}
EV_b6276a71,TX_42_5670_6524,ORD_TX_42_5670_6524,MERCH_28141_27,CAPTURE_SUCCESS,2023-10-26 20:15:04.962697,SUCCESS,372580.0,G1,UPI,{}
EV_09fc89a8,TX_42_5670_6524,ORD_TX_42_5670_6524,MERCH_28141_27,WEBHOOK_RECEIVED,2023-10-26 20:15:07.839731,SUCCESS,,G1,UPI,{}
EV_c8501ac1,TX_42_5670_6524,ORD_TX_42_5670_6524,MERCH_28141_27,SETTLEMENT_CREATED,2023-10-29 06:24:20.207200,PENDING,372580.0,G1,UPI,{}
EV_843bf8e8,TX_42_5670_6524,ORD_TX_42_5670_6524,MERCH_28141_27,SETTLEMENT_COMPLETED,2023-10-29 09:33:35.480468,SUCCESS,372580.0,G1,UPI,{}
EV_58442d45,TX_42_5671_2731,ORD_TX_42_5671_2731,MERCH_72752_91,ORDER_CREATED,2023-11-20 11:26:00.000000,SUCCESS,73860.0,G1,CARD,{}
EV_f6f31329,TX_42_5671_2731,ORD_TX_42_5671_2731,MERCH_72752_91,PAYMENT_ATTEMPTED,2023-11-20 11:26:02.825631,PENDING,73860.0,G1,CARD,{}
EV_e8b1f8a0,TX_42_5671_2731,ORD_TX_42_5671_2731,MERCH_72752_91,AUTHORIZATION_SUCCESS,2023-11-20 11:26:05.890198,SUCCESS,73860.0,G1,CARD,{}
EV_f30beaa0,TX_42_5671_2731,ORD_TX_42_5671_2731,MERCH_72752_91,CAPTURE_SUCCESS,2023-11-20 11:26:06.168765,SUCCESS,73860.0,G1,CARD,{}
EV_7766890a,TX_42_5671_2731,ORD_TX_42_5671_2731,MERCH_72752_91,WEBHOOK_RECEIVED,2023-11-20 11:26:09.115056,SUCCESS,,G1,CARD,{}
EV_677789f1,TX_42_5671_2731,ORD_TX_42_5671_2731,MERCH_72752_91,SETTLEMENT_CREATED,2023-11-21 21:20:20.036582,PENDING,73860.0,G1,CARD,{}
EV_2269d4f8,TX_42_5671_2731,ORD_TX_42_5671_2731,MERCH_72752_91,SETTLEMENT_COMPLETED,2023-11-22 00:52:23.467567,SUCCESS,73860.0,G1,CARD,{}
EV_c246cae6,TX_42_5672_9791,ORD_TX_42_5672_9791,MERCH_88832_89,ORDER_CREATED,2023-03-23 10:31:00.000000,SUCCESS,116613.0,G2,UPI,{}
EV_f09d1ffc,TX_42_5672_9791,ORD_TX_42_5672_9791,MERCH_88832_89,PAYMENT_ATTEMPTED,2023-03-23 10:31:00.846890,PENDING,116613.0,G2,UPI,{}
EV_bf134696,TX_42_5672_9791,ORD_TX_42_5672_9791,MERCH_88832_89,AUTHORIZATION_SUCCESS,2023-03-23 10:31:04.886834,SUCCESS,116613.0,G2,UPI,{}
EV_22f654dc,TX_42_5672_9791,ORD_TX_42_5672_9791,MERCH_88832_89,CAPTURE_SUCCESS,2023-03-23 10:31:05.671857,SUCCESS,116613.0,G2,UPI,{}
EV_37349606,TX_42_5672_9791,ORD_TX_42_5672_9791,MERCH_88832_89,WEBHOOK_RECEIVED,2023-03-23 10:31:08.132466,SUCCESS,,G2,UPI,{}
EV_71a55bab,TX_42_5672_9791,ORD_TX_42_5672_9791,MERCH_88832_89,SETTLEMENT_CREATED,2023-03-25 11:46:09.271044,PENDING,116613.0,G2,UPI,{}
EV_fc73465a,TX_42_5672_9791,ORD_TX_42_5672_9791,MERCH_88832_89,SETTLEMENT_COMPLETED,2023-03-25 14:48:23.560401,SUCCESS,116613.0,G2,UPI,{}
EV_a19086f5,TX_42_5673_7127,ORD_TX_42_5673_7127,MERCH_66886_7,ORDER_CREATED,2023-03-28 09:59:00.000000,SUCCESS,511960.0,G3,UPI,{}
EV_286a800e,TX_42_5673_7127,ORD_TX_42_5673_7127,MERCH_66886_7,PAYMENT_ATTEMPTED,2023-03-28 09:59:01.907271,PENDING,511960.0,G3,UPI,{}
EV_ecdc46f1,TX_42_5673_7127,ORD_TX_42_5673_7127,MERCH_66886_7,AUTHORIZATION_SUCCESS,2023-03-28 09:59:03.070990,SUCCESS,511960.0,G3,UPI,{}
EV_1701ac18,TX_42_5673_7127,ORD_TX_42_5673_7127,MERCH_66886_7,CAPTURE_SUCCESS,2023-03-28 09:59:03.328030,SUCCESS,511960.0,G3,UPI,{}
EV_ba049184,TX_42_5673_7127,ORD_TX_42_5673_7127,MERCH_66886_7,WEBHOOK_RECEIVED,2023-03-28 09:59:05.771154,SUCCESS,,G3,UPI,{}
EV_bf162a63,TX_42_5673_7127,ORD_TX_42_5673_7127,MERCH_66886_7,SETTLEMENT_CREATED,2023-03-31 00:40:35.476997,PENDING,511960.0,G3,UPI,{}
EV_17eb93d6,TX_42_5673_7127,ORD_TX_42_5673_7127,MERCH_66886_7,SETTLEMENT_COMPLETED,2023-03-31 03:01:19.558910,SUCCESS,511960.0,G3,UPI,{}
EV_6109b0b0,TX_42_5674_2880,ORD_TX_42_5674_2880,MERCH_95616_38,ORDER_CREATED,2023-08-26 20:30:00.000000,SUCCESS,441900.0,G1,CARD,{}
EV_5de7c7af,TX_42_5674_2880,ORD_TX_42_5674_2880,MERCH_95616_38,PAYMENT_ATTEMPTED,2023-08-26 20:30:02.340884,PENDING,441900.0,G1,CARD,{}
EV_538708c8,TX_42_5674_2880,ORD_TX_42_5674_2880,MERCH_95616_38,AUTHORIZATION_SUCCESS,2023-08-26 20:30:04.239493,SUCCESS,441900.0,G1,CARD,{}
EV_8db92bbb,TX_42_5674_2880,ORD_TX_42_5674_2880,MERCH_95616_38,CAPTURE_SUCCESS,2023-08-26 20:30:04.440043,SUCCESS,441900.0,G1,CARD,{}
EV_b1d6ab5c,TX_42_5674_2880,ORD_TX_42_5674_2880,MERCH_95616_38,WEBHOOK_RECEIVED,2023-08-26 20:30:05.383962,SUCCESS,,G1,CARD,{}
EV_ccad9d50,TX_42_5674_2880,ORD_TX_42_5674_2880,MERCH_95616_38,SETTLEMENT_CREATED,2023-08-28 02:51:18.046093,PENDING,441900.0,G1,CARD,{}
EV_1a4f3f9f,TX_42_5674_2880,ORD_TX_42_5674_2880,MERCH_95616_38,SETTLEMENT_COMPLETED,2023-08-28 04:48:42.533524,SUCCESS,441900.0,G1,CARD,{}
EV_c51b656d,TX_42_5675_5489,ORD_TX_42_5675_5489,MERCH_82369_96,ORDER_CREATED,2023-08-22 19:30:00.000000,SUCCESS,475572.0,G3,UPI,{}
EV_7c548d56,TX_42_5675_5489,ORD_TX_42_5675_5489,MERCH_82369_96,PAYMENT_ATTEMPTED,2023-08-22 19:30:01.349021,PENDING,475572.0,G3,UPI,{}
EV_c7ce79c2,TX_42_5675_5489,ORD_TX_42_5675_5489,MERCH_82369_96,AUTHORIZATION_SUCCESS,2023-08-22 19:30:03.258587,SUCCESS,475572.0,G3,UPI,{}
EV_e5bd66f0,TX_42_5675_5489,ORD_TX_42_5675_5489,MERCH_82369_96,CAPTURE_SUCCESS,2023-08-22 19:30:03.369985,SUCCESS,475572.0,G3,UPI,{}
EV_e4286718,TX_42_5675_5489,ORD_TX_42_5675_5489,MERCH_82369_96,WEBHOOK_RECEIVED,2023-08-22 19:30:04.400881,SUCCESS,,G3,UPI,{}
EV_9c18fd3e,TX_42_5675_5489,ORD_TX_42_5675_5489,MERCH_82369_96,SETTLEMENT_CREATED,2023-08-25 05:30:13.319683,PENDING,475572.0,G3,UPI,{}
EV_4b366659,TX_42_5675_5489,ORD_TX_42_5675_5489,MERCH_82369_96,SETTLEMENT_COMPLETED,2023-08-25 07:09:07.328142,SUCCESS,475572.0,G3,UPI,{}
EV_2d437f9b,TX_42_5677_5460,ORD_TX_42_5677_5460,MERCH_20965_23,ORDER_CREATED,2023-06-28 12:28:00.000000,SUCCESS,108050.0,G3,UPI,{}
EV_7e377968,TX_42_5677_5460,ORD_TX_42_5677_5460,MERCH_20965_23,PAYMENT_ATTEMPTED,2023-06-28 12:28:02.472852,PENDING,108050.0,G3,UPI,{}
EV_275eb759,TX_42_5677_5460,ORD_TX_42_5677_5460,MERCH_20965_23,AUTHORIZATION_FAILED,2023-06-28 12:28:05.406682,BANK_DECLINED,108050.0,G3,UPI,{}
EV_dceb4d95,TX_42_5677_5460,ORD_TX_42_5677_5460,MERCH_20965_23,PAYMENT_RETRIED,2023-06-28 12:29:38.943197,PENDING,108050.0,G3,UPI,{}
EV_e9fd7a92,TX_42_5677_5460,ORD_TX_42_5677_5460,MERCH_20965_23,PAYMENT_FAILED,2023-06-28 12:29:43.250614,FAILED,108050.0,G3,UPI,{}
EV_6d046288,TX_42_5677_5460,ORD_TX_42_5677_5460,MERCH_20965_23,WEBHOOK_RECEIVED,2023-06-28 12:29:44.176751,SUCCESS,,G3,UPI,{}
EV_a14f1c71,TX_42_5678_5806,ORD_TX_42_5678_5806,MERCH_55758_13,ORDER_CREATED,2023-06-01 04:35:00.000000,SUCCESS,282613.0,G2,UPI,{}
EV_5cf39671,TX_42_5678_5806,ORD_TX_42_5678_5806,MERCH_55758_13,PAYMENT_ATTEMPTED,2023-06-01 04:35:01.780294,PENDING,282613.0,G2,UPI,{}
EV_af8f4184,TX_42_5678_5806,ORD_TX_42_5678_5806,MERCH_55758_13,AUTHORIZATION_SUCCESS,2023-06-01 04:35:04.059387,SUCCESS,282613.0,G2,UPI,{}
EV_f0fe196e,TX_42_5678_5806,ORD_TX_42_5678_5806,MERCH_55758_13,CAPTURE_SUCCESS,2023-06-01 04:35:05.035696,SUCCESS,282613.0,G2,UPI,{}
EV_2b6f185b,TX_42_5678_5806,ORD_TX_42_5678_5806,MERCH_55758_13,WEBHOOK_RECEIVED,2023-06-01 04:35:06.626689,SUCCESS,,G2,UPI,{}
EV_4a244d4d,TX_42_5678_5806,ORD_TX_42_5678_5806,MERCH_55758_13,SETTLEMENT_CREATED,2023-06-03 04:46:27.679088,PENDING,282613.0,G2,UPI,{}
EV_cfa516d9,TX_42_5678_5806,ORD_TX_42_5678_5806,MERCH_55758_13,SETTLEMENT_COMPLETED,2023-06-03 07:15:13.409917,SUCCESS,282613.0,G2,UPI,{}
EV_72524656,TX_42_5680_7425,ORD_TX_42_5680_7425,MERCH_42606_14,ORDER_CREATED,2023-01-08 03:53:00.000000,SUCCESS,128062.0,G2,NETBANKING,{}
EV_7c2863d2,TX_42_5680_7425,ORD_TX_42_5680_7425,MERCH_42606_14,PAYMENT_ATTEMPTED,2023-01-08 03:53:02.556866,PENDING,128062.0,G2,NETBANKING,{}
EV_c9c8617a,TX_42_5680_7425,ORD_TX_42_5680_7425,MERCH_42606_14,AUTHORIZATION_SUCCESS,2023-01-08 03:53:04.203635,SUCCESS,128062.0,G2,NETBANKING,{}
EV_492a4088,TX_42_5680_7425,ORD_TX_42_5680_7425,MERCH_42606_14,CAPTURE_SUCCESS,2023-01-08 03:53:04.639376,SUCCESS,128062.0,G2,NETBANKING,{}
EV_d9875a07,TX_42_5680_7425,ORD_TX_42_5680_7425,MERCH_42606_14,WEBHOOK_RECEIVED,2023-01-08 03:53:07.404306,SUCCESS,,G2,NETBANKING,{}
EV_13062011,TX_42_5680_7425,ORD_TX_42_5680_7425,MERCH_42606_14,SETTLEMENT_CREATED,2023-01-09 09:13:50.543456,PENDING,128062.0,G2,NETBANKING,{}
EV_ac37066b,TX_42_5680_7425,ORD_TX_42_5680_7425,MERCH_42606_14,SETTLEMENT_COMPLETED,2023-01-09 12:26:10.844033,SUCCESS,128062.0,G2,NETBANKING,{}
EV_bffe8f15,TX_42_5681_3048,ORD_TX_42_5681_3048,MERCH_26364_94,ORDER_CREATED,2023-06-02 14:31:00.000000,SUCCESS,308015.0,G1,CARD,{}
EV_c6701b66,TX_42_5681_3048,ORD_TX_42_5681_3048,MERCH_26364_94,PAYMENT_ATTEMPTED,2023-06-02 14:31:01.098511,PENDING,308015.0,G1,CARD,{}
EV_6c39ac97,TX_42_5681_3048,ORD_TX_42_5681_3048,MERCH_26364_94,AUTHORIZATION_SUCCESS,2023-06-02 14:31:04.342773,SUCCESS,308015.0,G1,CARD,{}
EV_b72e2a29,TX_42_5681_3048,ORD_TX_42_5681_3048,MERCH_26364_94,CAPTURE_SUCCESS,2023-06-02 14:31:04.760678,SUCCESS,308015.0,G1,CARD,{}
EV_c4ae2539,TX_42_5681_3048,ORD_TX_42_5681_3048,MERCH_26364_94,WEBHOOK_RECEIVED,2023-06-02 14:31:07.059823,SUCCESS,,G1,CARD,{}
EV_49c193d6,TX_42_5681_3048,ORD_TX_42_5681_3048,MERCH_26364_94,SETTLEMENT_CREATED,2023-06-03 14:58:14.613205,PENDING,308015.0,G1,CARD,{}
EV_fab7af2b,TX_42_5681_3048,ORD_TX_42_5681_3048,MERCH_26364_94,SETTLEMENT_COMPLETED,2023-06-03 18:29:33.421803,SUCCESS,308015.0,G1,CARD,{}
EV_8b6861f1,TX_42_5682_9081,ORD_TX_42_5682_9081,MERCH_93104_4,ORDER_CREATED,2023-09-08 14:10:00.000000,SUCCESS,235859.0,G4,CARD,{}
EV_0686918a,TX_42_5682_9081,ORD_TX_42_5682_9081,MERCH_93104_4,PAYMENT_ATTEMPTED,2023-09-08 14:10:01.203282,PENDING,235859.0,G4,CARD,{}
EV_9477695e,TX_42_5682_9081,ORD_TX_42_5682_9081,MERCH_93104_4,AUTHORIZATION_SUCCESS,2023-09-08 14:10:03.378228,SUCCESS,235859.0,G4,CARD,{}
EV_7b45d78e,TX_42_5682_9081,ORD_TX_42_5682_9081,MERCH_93104_4,CAPTURE_SUCCESS,2023-09-08 14:10:04.016482,SUCCESS,235859.0,G4,CARD,{}
EV_313b9210,TX_42_5682_9081,ORD_TX_42_5682_9081,MERCH_93104_4,WEBHOOK_RECEIVED,2023-09-08 14:10:06.860120,SUCCESS,,G4,CARD,{}
EV_e33f79ad,TX_42_5682_9081,ORD_TX_42_5682_9081,MERCH_93104_4,SETTLEMENT_CREATED,2023-09-10 03:57:40.771832,PENDING,235859.0,G4,CARD,{}
EV_4461b38d,TX_42_5682_9081,ORD_TX_42_5682_9081,MERCH_93104_4,SETTLEMENT_COMPLETED,2023-09-10 06:53:12.783542,SUCCESS,235859.0,G4,CARD,{}
EV_a82b2a9a,TX_42_5683_6888,ORD_TX_42_5683_6888,MERCH_76105_68,ORDER_CREATED,2023-07-13 18:56:00.000000,SUCCESS,82298.0,G3,UPI,{}
EV_245132fc,TX_42_5683_6888,ORD_TX_42_5683_6888,MERCH_76105_68,PAYMENT_ATTEMPTED,2023-07-13 18:56:00.692447,PENDING,82298.0,G3,UPI,{}
EV_6851e958,TX_42_5683_6888,ORD_TX_42_5683_6888,MERCH_76105_68,AUTHORIZATION_FAILED,2023-07-13 18:56:03.581436,INSUFFICIENT_FUNDS,82298.0,G3,UPI,{}
EV_50c463d0,TX_42_5683_6888,ORD_TX_42_5683_6888,MERCH_76105_68,PAYMENT_RETRIED,2023-07-13 19:00:39.741972,PENDING,82298.0,G3,UPI,{}
EV_a63b6b9b,TX_42_5683_6888,ORD_TX_42_5683_6888,MERCH_76105_68,AUTHORIZATION_SUCCESS,2023-07-13 19:00:43.268245,SUCCESS,82298.0,G3,UPI,{}
EV_26eb63e4,TX_42_5683_6888,ORD_TX_42_5683_6888,MERCH_76105_68,CAPTURE_SUCCESS,2023-07-13 19:00:43.868614,SUCCESS,82298.0,G3,UPI,{}
EV_26a712f9,TX_42_5683_6888,ORD_TX_42_5683_6888,MERCH_76105_68,WEBHOOK_RECEIVED,2023-07-13 19:00:44.731928,SUCCESS,,G3,UPI,{}
EV_a3f176ea,TX_42_5683_6888,ORD_TX_42_5683_6888,MERCH_76105_68,SETTLEMENT_CREATED,2023-07-15 01:43:49.472166,PENDING,82298.0,G3,UPI,{}
EV_d8683334,TX_42_5683_6888,ORD_TX_42_5683_6888,MERCH_76105_68,SETTLEMENT_COMPLETED,2023-07-15 03:39:28.200170,SUCCESS,82298.0,G3,UPI,{}
EV_215748ac,TX_42_5684_1556,ORD_TX_42_5684_1556,MERCH_56175_85,ORDER_CREATED,2023-01-23 23:58:00.000000,SUCCESS,279307.0,G2,UPI,{}
EV_b6ee6057,TX_42_5684_1556,ORD_TX_42_5684_1556,MERCH_56175_85,PAYMENT_ATTEMPTED,2023-01-23 23:58:02.794581,PENDING,279307.0,G2,UPI,{}
EV_c14b1659,TX_42_5684_1556,ORD_TX_42_5684_1556,MERCH_56175_85,AUTHORIZATION_FAILED,2023-01-23 23:58:10.268366,TIMEOUT,279307.0,G2,UPI,{}
EV_8b06e8fd,TX_42_5684_1556,ORD_TX_42_5684_1556,MERCH_56175_85,PAYMENT_RETRIED,2023-01-23 23:58:16.047900,PENDING,279307.0,G2,UPI,{}
EV_e3b65eeb,TX_42_5684_1556,ORD_TX_42_5684_1556,MERCH_56175_85,PAYMENT_FAILED,2023-01-23 23:58:18.099097,FAILED,279307.0,G2,UPI,{}
EV_af8a82eb,TX_42_5684_1556,ORD_TX_42_5684_1556,MERCH_56175_85,WEBHOOK_RECEIVED,2023-01-23 23:58:20.583956,SUCCESS,,G2,UPI,{}
EV_003e8360,TX_42_5685_3784,ORD_TX_42_5685_3784,MERCH_82789_88,ORDER_CREATED,2023-11-23 01:04:00.000000,SUCCESS,75447.0,G3,WALLET,{}
EV_63e7541e,TX_42_5685_3784,ORD_TX_42_5685_3784,MERCH_82789_88,PAYMENT_ATTEMPTED,2023-11-23 01:04:02.224446,PENDING,75447.0,G3,WALLET,{}
