transaction_id,atomic_gateway,atomic_payment_method,atomic_outcome,financial_amount_paise,financial_amount_band,financial_has_refund,financial_has_chargeback,financial_has_settlement,temporal_time_order_to_payment_ms,temporal_time_attempt_to_retry_ms,temporal_time_payment_to_webhook_ms,temporal_retry_speed_bucket,temporal_webhook_latency_bucket,behavioral_attempt_count,behavioral_retry_count,behavioral_failure_count,behavioral_success_count,behavioral_failed_before_success,lifecycle_event_count,lifecycle_unique_event_types,lifecycle_duplicate_success_count,relational_merchant_baseline_failure_rate,deviation_webhook_delay_vs_normal,interactions_gateway_x_retry_speed,interactions_gateway_x_webhook_latency,seq_ORDER_CREATED -> PAYMENT_ATTEMPTED,seq_PAYMENT_ATTEMPTED -> AUTHORIZATION_SUCCESS,seq_AUTHORIZATION_SUCCESS -> CAPTURE_SUCCESS,seq_CAPTURE_SUCCESS -> WEBHOOK_RECEIVED,seq_WEBHOOK_RECEIVED -> SETTLEMENT_CREATED,seq_SETTLEMENT_CREATED -> SETTLEMENT_COMPLETED,seq_ORDER_CREATED -> PAYMENT_ATTEMPTED -> AUTHORIZATION_SUCCESS,seq_PAYMENT_ATTEMPTED -> AUTHORIZATION_SUCCESS -> CAPTURE_SUCCESS,seq_AUTHORIZATION_SUCCESS -> CAPTURE_SUCCESS -> WEBHOOK_RECEIVED,seq_CAPTURE_SUCCESS -> WEBHOOK_RECEIVED -> SETTLEMENT_CREATED,seq_WEBHOOK_RECEIVED -> SETTLEMENT_CREATED -> SETTLEMENT_COMPLETED,seq_PAYMENT_ATTEMPTED -> AUTHORIZATION_FAILED,seq_AUTHORIZATION_FAILED -> PAYMENT_RETRIED,seq_AUTHORIZATION_FAILED -> PAYMENT_RETRIED [SLOW],seq_PAYMENT_RETRIED -> PAYMENT_FAILED,seq_PAYMENT_FAILED -> WEBHOOK_RECEIVED,seq_ORDER_CREATED -> PAYMENT_ATTEMPTED -> AUTHORIZATION_FAILED,seq_PAYMENT_ATTEMPTED -> AUTHORIZATION_FAILED -> PAYMENT_RETRIED,seq_AUTHORIZATION_FAILED -> PAYMENT_RETRIED -> PAYMENT_FAILED,seq_PAYMENT_RETRIED -> PAYMENT_FAILED -> WEBHOOK_RECEIVED,seq_PAYMENT_RETRIED -> AUTHORIZATION_SUCCESS,seq_AUTHORIZATION_FAILED -> PAYMENT_RETRIED -> AUTHORIZATION_SUCCESS,seq_PAYMENT_RETRIED -> AUTHORIZATION_SUCCESS -> CAPTURE_SUCCESS,seq_AUTHORIZATION_FAILED -> PAYMENT_RETRIED [NORMAL],seq_AUTHORIZATION_FAILED -> PAYMENT_RETRIED [FAST],seq_SETTLEMENT_COMPLETED -> CHARGEBACK_CREATED,seq_SETTLEMENT_CREATED -> SETTLEMENT_COMPLETED -> CHARGEBACK_CREATED,seq_AUTHORIZATION_FAILED -> PAYMENT_RETRIED [IMMEDIATE],seq_AUTHORIZATION_SUCCESS -> REFUND_INITIATED,seq_REFUND_INITIATED -> CAPTURE_SUCCESS,seq_PAYMENT_ATTEMPTED -> AUTHORIZATION_SUCCESS -> REFUND_INITIATED,seq_AUTHORIZATION_SUCCESS -> REFUND_INITIATED -> CAPTURE_SUCCESS,seq_REFUND_INITIATED -> CAPTURE_SUCCESS -> WEBHOOK_RECEIVED,seq_WEBHOOK_RECEIVED -> CAPTURE_SUCCESS,seq_CAPTURE_SUCCESS -> SETTLEMENT_CREATED,seq_CAPTURE_SUCCESS -> WEBHOOK_RECEIVED -> CAPTURE_SUCCESS,seq_WEBHOOK_RECEIVED -> CAPTURE_SUCCESS -> SETTLEMENT_CREATED,seq_CAPTURE_SUCCESS -> SETTLEMENT_CREATED -> SETTLEMENT_COMPLETED
TX_42_4549_5957,G4,UPI,SUCCESS,549466,HIGH,False,False,True,1905.551,-1.0,1002.9250000000001,NONE,LOW,1,0,0,1,False,7,7,0,0.16666666666666666,0,G4_x_NONE,G4_x_LOW,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX_42_454_1179,G1,WALLET,SUCCESS,318624,HIGH,False,False,True,2548.795,-1.0,1277.802,NONE,LOW,1,0,0,1,False,7,7,0,0.11290322580645161,0,G1_x_NONE,G1_x_LOW,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX_42_4550_9869,G1,UPI,SUCCESS,115430,MEDIUM,False,False,True,2485.795,-1.0,2874.1330000000003,NONE,NORMAL,1,0,0,1,False,7,7,0,0.09615384615384616,0,G1_x_NONE,G1_x_NORMAL,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX_42_4551_3731,G2,UPI,SUCCESS,127281,MEDIUM,False,False,True,677.3820000000001,-1.0,1705.1509999999998,NONE,LOW,1,0,0,1,False,7,7,0,0.22535211267605634,0,G2_x_NONE,G2_x_LOW,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX_42_4552_6546,G2,UPI,SUCCESS,219686,HIGH,False,False,True,730.56,-1.0,2700.45,NONE,NORMAL,1,0,0,1,False,7,7,0,0.1411764705882353,0,G2_x_NONE,G2_x_NORMAL,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX_42_4553_4077,G4,NETBANKING,SUCCESS,509112,HIGH,False,False,True,979.566,-1.0,606.262,NONE,LOW,1,0,0,1,False,7,7,0,0.16666666666666666,0,G4_x_NONE,G4_x_LOW,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX_42_4554_8590,G2,CARD,SUCCESS,171361,MEDIUM,False,False,True,2668.4410000000003,-1.0,866.769,NONE,LOW,1,0,0,1,False,7,7,0,0.17567567567567569,0,G2_x_NONE,G2_x_LOW,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX_42_4558_1554,G1,CARD,SUCCESS,100718,MEDIUM,False,False,True,2724.5,-1.0,613.6819999999999,NONE,LOW,1,0,0,1,False,7,7,0,0.1744186046511628,0,G1_x_NONE,G1_x_LOW,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX_42_4559_4480,G3,CARD,SUCCESS,120076,MEDIUM,False,False,True,1539.989,-1.0,1477.594,NONE,LOW,1,0,0,1,False,7,7,0,0.10638297872340426,0,G3_x_NONE,G3_x_LOW,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX_42_455_2781,G1,CARD,SUCCESS,468948,HIGH,False,False,True,818.231,-1.0,2275.073,NONE,NORMAL,1,0,0,1,False,7,7,0,0.136986301369863,0,G1_x_NONE,G1_x_NORMAL,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX_42_4560_7513,G3,UPI,SUCCESS,246107,HIGH,False,False,True,2955.696,-1.0,2227.317,NONE,NORMAL,1,0,0,1,False,7,7,0,0.04,0,G3_x_NONE,G3_x_NORMAL,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX_42_4561_8959,G1,UPI,SUCCESS,60510,MEDIUM,False,False,True,2930.4030000000002,-1.0,1010.1690000000001,NONE,LOW,1,0,0,1,False,7,7,0,0.2222222222222222,0,G1_x_NONE,G1_x_LOW,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX_42_4562_8666,G2,UPI,SUCCESS,423490,HIGH,False,False,True,735.9879999999999,-1.0,2792.784,NONE,NORMAL,1,0,0,1,False,7,7,0,0.16666666666666666,0,G2_x_NONE,G2_x_NORMAL,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX_42_4563_8129,G1,UPI,SUCCESS,331061,HIGH,False,False,True,949.995,41894.926,2162.39,NORMAL,NORMAL,2,1,1,1,True,9,9,0,0.23255813953488372,0,G1_x_NORMAL,G1_x_NORMAL,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX_42_4564_2243,G4,UPI,SUCCESS,80790,MEDIUM,False,False,True,943.772,-1.0,654.5020000000001,NONE,LOW,1,0,0,1,False,7,7,0,0.2112676056338028,0,G4_x_NONE,G4_x_LOW,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX_42_4565_2989,G1,NETBANKING,SUCCESS,151861,MEDIUM,False,False,True,1075.663,-1.0,2955.3190000000004,NONE,NORMAL,1,0,0,1,False,7,7,0,0.09174311926605505,0,G1_x_NONE,G1_x_NORMAL,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX_42_4567_1680,G2,NETBANKING,SUCCESS,239485,HIGH,False,False,True,916.206,-1.0,2742.603,NONE,NORMAL,1,0,0,1,False,7,7,0,0.14563106796116504,0,G2_x_NONE,G2_x_NORMAL,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX_42_4568_9909,G1,CARD,SUCCESS,130949,MEDIUM,False,False,True,1371.191,61091.985,1615.888,SLOW,LOW,2,1,1,1,True,9,9,0,0.17721518987341772,0,G1_x_SLOW,G1_x_LOW,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX_42_4569_5804,G4,UPI,SUCCESS,161296,MEDIUM,False,False,True,1004.3979999999999,-1.0,2181.817,NONE,NORMAL,1,0,0,1,False,7,7,0,0.25,0,G4_x_NONE,G4_x_NORMAL,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX_42_456_4495,G1,CARD,SUCCESS,89537,MEDIUM,False,False,True,1585.1779999999999,-1.0,2613.548,NONE,NORMAL,1,0,0,1,False,7,7,0,0.13432835820895522,0,G1_x_NONE,G1_x_NORMAL,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX_42_4570_8426,G1,UPI,SUCCESS,481429,HIGH,False,False,True,1904.1589999999999,-1.0,1334.1319999999998,NONE,LOW,1,0,0,1,False,7,7,0,0.26744186046511625,0,G1_x_NONE,G1_x_LOW,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX_42_4571_8180,G2,NETBANKING,SUCCESS,98755,MEDIUM,False,False,True,2825.5409999999997,-1.0,646.7810000000001,NONE,LOW,1,0,0,1,False,7,7,0,0.24285714285714285,0,G2_x_NONE,G2_x_LOW,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX_42_4572_6912,G1,WALLET,SUCCESS,238583,HIGH,False,False,True,2033.7230000000002,-1.0,2385.136,NONE,NORMAL,1,0,0,1,False,8,8,0,0.1267605633802817,0,G1_x_NONE,G1_x_NORMAL,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
TX_42_4574_3243,G2,CARD,SUCCESS,554746,HIGH,False,False,True,1426.371,-1.0,2795.736,NONE,NORMAL,1,0,0,1,False,7,7,0,0.14473684210526316,0,G2_x_NONE,G2_x_NORMAL,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX_42_4575_2106,G2,UPI,SUCCESS,501303,HIGH,False,False,True,513.509,-1.0,722.5279999999999,NONE,LOW,1,0,0,1,False,7,7,0,0.20512820512820512,0,G2_x_NONE,G2_x_LOW,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX_42_4576_9622,G3,UPI,SUCCESS,455564,HIGH,False,False,True,2342.256,-1.0,594.5559999999999,NONE,LOW,1,0,0,1,False,7,7,0,0.08860759493670886,0,G3_x_NONE,G3_x_LOW,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX_42_4577_8334,G1,CARD,SUCCESS,105698,MEDIUM,False,False,True,1981.231,-1.0,2688.059,NONE,NORMAL,1,0,0,1,False,7,7,0,0.12087912087912088,0,G1_x_NONE,G1_x_NORMAL,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX_42_4578_8276,G3,CARD,SUCCESS,223295,HIGH,False,False,True,1914.3319999999999,-1.0,2467.271,NONE,NORMAL,1,0,0,1,False,7,7,0,0.1927710843373494,0,G3_x_NONE,G3_x_NORMAL,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX_42_4579_5151,G3,UPI,SUCCESS,66195,MEDIUM,False,False,True,1979.723,-1.0,562.591,NONE,LOW,1,0,0,1,False,7,7,0,0.2222222222222222,0,G3_x_NONE,G3_x_LOW,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX_42_457_3861,G2,NETBANKING,SUCCESS,318775,HIGH,False,False,True,959.321,-1.0,1692.8999999999999,NONE,LOW,1,0,0,1,False,7,7,0,0.15053763440860216,0,G2_x_NONE,G2_x_LOW,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX_42_4581_9357,G1,UPI,SUCCESS,267187,HIGH,False,False,True,1361.778,222922.165,2939.8140000000003,SLOW,NORMAL,2,1,1,1,True,9,9,0,0.17582417582417584,0,G1_x_SLOW,G1_x_NORMAL,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX_42_4582_7900,G2,UPI,SUCCESS,382313,HIGH,False,False,True,850.846,-1.0,1592.723,NONE,LOW,1,0,0,1,False,7,7,0,0.22058823529411764,0,G2_x_NONE,G2_x_LOW,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX_42_4583_1040,G1,CARD,SUCCESS,196086,MEDIUM,False,False,True,2254.452,-1.0,854.894,NONE,LOW,1,0,0,1,False,7,7,0,0.10989010989010989,0,G1_x_NONE,G1_x_LOW,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX_42_4584_6577,G1,UPI,SUCCESS,144949,MEDIUM,False,False,True,2614.585,-1.0,2723.207,NONE,NORMAL,1,0,0,1,False,7,7,0,0.09615384615384616,0,G1_x_NONE,G1_x_NORMAL,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX_42_4585_5459,G2,UPI,SUCCESS,260687,HIGH,False,False,True,1949.403,-1.0,2000.499,NONE,NORMAL,1,0,0,1,False,7,7,0,0.04,0,G2_x_NONE,G2_x_NORMAL,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX_42_4586_2645,G4,UPI,SUCCESS,111642,MEDIUM,False,False,True,1681.4089999999999,-1.0,2042.9379999999999,NONE,NORMAL,1,0,0,1,False,7,7,0,0.1643835616438356,0,G4_x_NONE,G4_x_NORMAL,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX_42_4587_9321,G1,WALLET,SUCCESS,339089,HIGH,False,False,True,1489.1760000000002,-1.0,2444.1929999999998,NONE,NORMAL,1,0,0,1,False,7,7,0,0.14285714285714285,0,G1_x_NONE,G1_x_NORMAL,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX_42_4588_8554,G2,UPI,SUCCESS,209618,HIGH,False,False,True,1964.089,-1.0,1538.756,NONE,LOW,1,0,0,1,False,7,7,0,0.14084507042253522,0,G2_x_NONE,G2_x_LOW,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX_42_4589_7192,G3,UPI,SUCCESS,222822,HIGH,False,False,True,1770.4550000000002,-1.0,2417.017,NONE,NORMAL,1,0,0,1,False,7,7,0,0.14084507042253522,0,G3_x_NONE,G3_x_NORMAL,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX_42_458_8150,G2,UPI,SUCCESS,411172,HIGH,False,False,True,1336.807,78347.43000000001,1019.373,SLOW,LOW,2,1,1,1,True,9,9,0,0.2235294117647059,0,G2_x_SLOW,G2_x_LOW,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX_42_4590_3227,G2,NETBANKING,SUCCESS,248952,HIGH,False,False,True,1110.368,-1.0,704.661,NONE,LOW,1,0,0,1,False,7,7,0,0.1956521739130435,0,G2_x_NONE,G2_x_LOW,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX_42_4592_2580,G2,NETBANKING,FAILED,452202,HIGH,False,False,False,2245.9730000000004,163765.179,-1.0,SLOW,NONE,2,1,1,0,False,6,6,0,0.19047619047619047,0,G2_x_SLOW,G2_x_NONE,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX_42_4593_7568,G1,WALLET,SUCCESS,234797,HIGH,False,False,True,1518.703,-1.0,2091.1659999999997,NONE,NORMAL,1,0,0,1,False,7,7,0,0.17582417582417584,0,G1_x_NONE,G1_x_NORMAL,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX_42_4594_1249,G3,CARD,SUCCESS,392344,HIGH,False,False,True,2238.531,-1.0,1935.909,NONE,LOW,1,0,0,1,False,7,7,0,0.1125,0,G3_x_NONE,G3_x_LOW,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX_42_4595_2752,G2,UPI,SUCCESS,86316,MEDIUM,False,False,True,1549.1730000000002,-1.0,2939.482,NONE,NORMAL,1,0,0,1,False,7,7,0,0.24285714285714285,0,G2_x_NONE,G2_x_NORMAL,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX_42_4596_5388,G4,CARD,SUCCESS,291946,HIGH,False,False,True,1716.596,-1.0,1974.434,NONE,LOW,1,0,0,1,False,7,7,0,0.2235294117647059,0,G4_x_NONE,G4_x_LOW,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
