transaction_id,lifecycle
TX_42_4570_8426,ORDER_CREATED (02:23:00.000) -> PAYMENT_ATTEMPTED (02:23:01.904) -> AUTHORIZATION_SUCCESS (02:23:05.771) -> CAPTURE_SUCCESS (02:23:05.946) -> WEBHOOK_RECEIVED (02:23:07.281) -> SETTLEMENT_CREATED (13:32:45.883) -> SETTLEMENT_COMPLETED (14:46:02.162)
TX_42_4571_8180,ORDER_CREATED (10:16:00.000) -> PAYMENT_ATTEMPTED (10:16:02.825) -> AUTHORIZATION_SUCCESS (10:16:07.264) -> CAPTURE_SUCCESS (10:16:08.139) -> WEBHOOK_RECEIVED (10:16:08.786) -> SETTLEMENT_CREATED (21:26:48.270) -> SETTLEMENT_COMPLETED (22:34:34.760)
TX_42_4572_6912,ORDER_CREATED (14:10:00.000) -> PAYMENT_ATTEMPTED (14:10:02.033) -> AUTHORIZATION_SUCCESS (14:10:03.907) -> REFUND_INITIATED (14:10:04.007) -> CAPTURE_SUCCESS (14:10:04.409) -> WEBHOOK_RECEIVED (14:10:06.794) -> SETTLEMENT_CREATED (16:17:37.560) -> SETTLEMENT_COMPLETED (19:54:14.765)
TX_42_4574_3243,ORDER_CREATED (11:45:00.000) -> PAYMENT_ATTEMPTED (11:45:01.426) -> AUTHORIZATION_SUCCESS (11:45:02.569) -> CAPTURE_SUCCESS (11:45:02.923) -> WEBHOOK_RECEIVED (11:45:05.718) -> SETTLEMENT_CREATED (19:02:33.948) -> SETTLEMENT_COMPLETED (22:18:53.278)
TX_42_4575_2106,ORDER_CREATED (12:47:00.000) -> PAYMENT_ATTEMPTED (12:47:00.513) -> AUTHORIZATION_SUCCESS (12:47:01.997) -> CAPTURE_SUCCESS (12:47:02.622) -> WEBHOOK_RECEIVED (12:47:03.345) -> SETTLEMENT_CREATED (03:17:37.797) -> SETTLEMENT_COMPLETED (04:48:41.256)
TX_42_4576_9622,ORDER_CREATED (22:26:00.000) -> PAYMENT_ATTEMPTED (22:26:02.342) -> AUTHORIZATION_SUCCESS (22:26:07.313) -> CAPTURE_SUCCESS (22:26:08.201) -> WEBHOOK_RECEIVED (22:26:08.796) -> SETTLEMENT_CREATED (15:27:18.273) -> SETTLEMENT_COMPLETED (16:34:02.249)
TX_42_4577_8334,ORDER_CREATED (12:42:00.000) -> PAYMENT_ATTEMPTED (12:42:01.981) -> AUTHORIZATION_SUCCESS (12:42:05.036) -> CAPTURE_SUCCESS (12:42:05.680) -> WEBHOOK_RECEIVED (12:42:08.368) -> SETTLEMENT_CREATED (13:21:00.006) -> SETTLEMENT_COMPLETED (14:47:04.415)
TX_42_4578_8276,ORDER_CREATED (22:27:00.000) -> PAYMENT_ATTEMPTED (22:27:01.914) -> AUTHORIZATION_SUCCESS (22:27:06.652) -> CAPTURE_SUCCESS (22:27:06.819) -> WEBHOOK_RECEIVED (22:27:09.286) -> SETTLEMENT_CREATED (20:52:49.361) -> SETTLEMENT_COMPLETED (00:52:01.128)
TX_42_4579_5151,ORDER_CREATED (13:31:00.000) -> PAYMENT_ATTEMPTED (13:31:01.979) -> AUTHORIZATION_SUCCESS (13:31:06.537) -> CAPTURE_SUCCESS (13:31:07.268) -> WEBHOOK_RECEIVED (13:31:07.831) -> SETTLEMENT_CREATED (04:57:29.970) -> SETTLEMENT_COMPLETED (07:35:38.879)
TX_42_457_3861,ORDER_CREATED (16:45:00.000) -> PAYMENT_ATTEMPTED (16:45:00.959) -> AUTHORIZATION_SUCCESS (16:45:01.998) -> CAPTURE_SUCCESS (16:45:02.708) -> WEBHOOK_RECEIVED (16:45:04.401) -> SETTLEMENT_CREATED (08:09:36.921) -> SETTLEMENT_COMPLETED (09:50:06.381)
TX_42_4581_9357,ORDER_CREATED (06:52:00.000) -> PAYMENT_ATTEMPTED (06:52:01.361) -> AUTHORIZATION_FAILED (06:52:04.126) -> PAYMENT_RETRIED (06:55:47.048) -> AUTHORIZATION_SUCCESS (06:55:48.748) -> CAPTURE_SUCCESS (06:55:49.276) -> WEBHOOK_RECEIVED (06:55:52.216) -> SETTLEMENT_CREATED (23:27:20.032) -> SETTLEMENT_COMPLETED (00:46:02.756)
TX_42_4582_7900,ORDER_CREATED (13:16:00.000) -> PAYMENT_ATTEMPTED (13:16:00.850) -> AUTHORIZATION_SUCCESS (13:16:01.875) -> CAPTURE_SUCCESS (13:16:02.819) -> WEBHOOK_RECEIVED (13:16:04.412) -> SETTLEMENT_CREATED (21:46:52.146) -> SETTLEMENT_COMPLETED (23:09:11.491)
TX_42_4583_1040,ORDER_CREATED (23:34:00.000) -> PAYMENT_ATTEMPTED (23:34:02.254) -> AUTHORIZATION_SUCCESS (23:34:04.820) -> CAPTURE_SUCCESS (23:34:04.927) -> WEBHOOK_RECEIVED (23:34:05.782) -> SETTLEMENT_CREATED (08:41:09.872) -> SETTLEMENT_COMPLETED (10:33:16.619)
TX_42_4584_6577,ORDER_CREATED (07:10:00.000) -> PAYMENT_ATTEMPTED (07:10:02.614) -> AUTHORIZATION_SUCCESS (07:10:04.003) -> CAPTURE_SUCCESS (07:10:04.916) -> WEBHOOK_RECEIVED (07:10:07.639) -> SETTLEMENT_CREATED (22:45:14.360) -> SETTLEMENT_COMPLETED (02:13:14.050)
TX_42_4585_5459,ORDER_CREATED (02:11:00.000) -> PAYMENT_ATTEMPTED (02:11:01.949) -> AUTHORIZATION_SUCCESS (02:11:03.566) -> CAPTURE_SUCCESS (02:11:04.237) -> WEBHOOK_RECEIVED (02:11:06.237) -> SETTLEMENT_CREATED (22:52:54.653) -> SETTLEMENT_COMPLETED (02:39:41.139)
TX_42_4586_2645,ORDER_CREATED (02:25:00.000) -> PAYMENT_ATTEMPTED (02:25:01.681) -> AUTHORIZATION_SUCCESS (02:25:05.029) -> CAPTURE_SUCCESS (02:25:05.749) -> WEBHOOK_RECEIVED (02:25:07.792) -> SETTLEMENT_CREATED (18:14:14.942) -> SETTLEMENT_COMPLETED (19:21:10.683)
TX_42_4587_9321,ORDER_CREATED (03:49:00.000) -> PAYMENT_ATTEMPTED (03:49:01.489) -> AUTHORIZATION_SUCCESS (03:49:02.680) -> CAPTURE_SUCCESS (03:49:02.952) -> WEBHOOK_RECEIVED (03:49:05.396) -> SETTLEMENT_CREATED (10:01:47.882) -> SETTLEMENT_COMPLETED (11:37:03.955)
TX_42_4588_8554,ORDER_CREATED (12:33:00.000) -> PAYMENT_ATTEMPTED (12:33:01.964) -> AUTHORIZATION_SUCCESS (12:33:05.824) -> CAPTURE_SUCCESS (12:33:06.774) -> WEBHOOK_RECEIVED (12:33:08.313) -> SETTLEMENT_CREATED (21:21:57.320) -> SETTLEMENT_COMPLETED (23:29:39.260)
TX_42_4589_7192,ORDER_CREATED (20:09:00.000) -> PAYMENT_ATTEMPTED (20:09:01.770) -> AUTHORIZATION_SUCCESS (20:09:06.374) -> CAPTURE_SUCCESS (20:09:06.723) -> WEBHOOK_RECEIVED (20:09:09.140) -> SETTLEMENT_CREATED (14:31:10.100) -> SETTLEMENT_COMPLETED (15:36:17.261)
TX_42_458_8150,ORDER_CREATED (04:56:00.000) -> PAYMENT_ATTEMPTED (04:56:01.336) -> AUTHORIZATION_FAILED (04:56:07.411) -> PAYMENT_RETRIED (04:57:25.758) -> AUTHORIZATION_SUCCESS (04:57:30.403) -> CAPTURE_SUCCESS (04:57:30.866) -> WEBHOOK_RECEIVED (04:57:31.886) -> SETTLEMENT_CREATED (22:46:33.007) -> SETTLEMENT_COMPLETED (02:01:14.850)
TX_42_4590_3227,ORDER_CREATED (07:34:00.000) -> PAYMENT_ATTEMPTED (07:34:01.110) -> AUTHORIZATION_SUCCESS (07:34:05.732) -> CAPTURE_SUCCESS (07:34:06.319) -> WEBHOOK_RECEIVED (07:34:07.024) -> SETTLEMENT_CREATED (20:11:16.936) -> SETTLEMENT_COMPLETED (23:45:25.525)
TX_42_4592_2580,ORDER_CREATED (13:52:00.000) -> PAYMENT_ATTEMPTED (13:52:02.245) -> AUTHORIZATION_FAILED (13:52:09.971) -> PAYMENT_RETRIED (13:54:53.736) -> PAYMENT_FAILED (13:54:57.739) -> WEBHOOK_RECEIVED (13:54:59.584)
TX_42_4593_7568,ORDER_CREATED (11:50:00.000) -> PAYMENT_ATTEMPTED (11:50:01.518) -> AUTHORIZATION_SUCCESS (11:50:05.042) -> CAPTURE_SUCCESS (11:50:05.754) -> WEBHOOK_RECEIVED (11:50:07.845) -> SETTLEMENT_CREATED (03:38:12.089) -> SETTLEMENT_COMPLETED (04:44:16.502)
TX_42_4594_1249,ORDER_CREATED (05:58:00.000) -> PAYMENT_ATTEMPTED (05:58:02.238) -> AUTHORIZATION_SUCCESS (05:58:04.380) -> CAPTURE_SUCCESS (05:58:04.557) -> WEBHOOK_RECEIVED (05:58:06.493) -> SETTLEMENT_CREATED (00:06:07.271) -> SETTLEMENT_COMPLETED (01:14:13.387)
TX_42_4595_2752,ORDER_CREATED (09:02:00.000) -> PAYMENT_ATTEMPTED (09:02:01.549) -> AUTHORIZATION_SUCCESS (09:02:03.280) -> CAPTURE_SUCCESS (09:02:04.029) -> WEBHOOK_RECEIVED (09:02:06.969) -> SETTLEMENT_CREATED (01:50:30.748) -> SETTLEMENT_COMPLETED (03:36:13.307)
TX_42_4596_5388,ORDER_CREATED (22:05:00.000) -> PAYMENT_ATTEMPTED (22:05:01.716) -> AUTHORIZATION_SUCCESS (22:05:04.220) -> CAPTURE_SUCCESS (22:05:04.481) -> WEBHOOK_RECEIVED (22:05:06.455) -> SETTLEMENT_CREATED (19:25:22.395) -> SETTLEMENT_COMPLETED (22:22:20.590)
TX_42_4597_3721,ORDER_CREATED (06:02:00.000) -> PAYMENT_ATTEMPTED (06:02:01.500) -> AUTHORIZATION_SUCCESS (06:02:03.912) -> CAPTURE_SUCCESS (06:02:04.503) -> WEBHOOK_RECEIVED (06:02:05.098) -> SETTLEMENT_CREATED (18:59:11.057) -> SETTLEMENT_COMPLETED (22:28:10.974)
TX_42_4598_9344,ORDER_CREATED (06:37:00.000) -> PAYMENT_ATTEMPTED (06:37:02.838) -> AUTHORIZATION_SUCCESS (06:37:04.225) -> CAPTURE_SUCCESS (06:37:04.722) -> WEBHOOK_RECEIVED (06:37:05.482) -> SETTLEMENT_CREATED (00:01:42.969) -> SETTLEMENT_COMPLETED (03:21:39.795)
TX_42_459_9111,ORDER_CREATED (01:58:00.000) -> PAYMENT_ATTEMPTED (01:58:01.985) -> AUTHORIZATION_SUCCESS (01:58:03.834) -> CAPTURE_SUCCESS (01:58:04.754) -> WEBHOOK_RECEIVED (01:58:07.586) -> SETTLEMENT_CREATED (02:16:49.925) -> SETTLEMENT_COMPLETED (03:36:35.581)
TX_42_45_3381,ORDER_CREATED (15:09:00.000) -> PAYMENT_ATTEMPTED (15:09:02.852) -> AUTHORIZATION_SUCCESS (15:09:03.853) -> CAPTURE_SUCCESS (15:09:04.505) -> WEBHOOK_RECEIVED (15:09:06.547) -> SETTLEMENT_CREATED (10:12:19.156) -> SETTLEMENT_COMPLETED (12:34:17.294)
TX_42_4600_3699,ORDER_CREATED (13:35:00.000) -> PAYMENT_ATTEMPTED (13:35:00.788) -> AUTHORIZATION_SUCCESS (13:35:02.068) -> CAPTURE_SUCCESS (13:35:02.528) -> WEBHOOK_RECEIVED (13:35:03.636) -> SETTLEMENT_CREATED (20:54:06.944) -> SETTLEMENT_COMPLETED (00:43:32.673)
TX_42_4601_7107,ORDER_CREATED (08:51:00.000) -> PAYMENT_ATTEMPTED (08:51:02.879) -> AUTHORIZATION_SUCCESS (08:51:06.545) -> CAPTURE_SUCCESS (08:51:06.664) -> WEBHOOK_RECEIVED (08:51:08.259) -> SETTLEMENT_CREATED (06:16:26.353) -> SETTLEMENT_COMPLETED (09:58:17.938)
TX_42_4602_6829,ORDER_CREATED (20:03:00.000) -> PAYMENT_ATTEMPTED (20:03:01.945) -> AUTHORIZATION_SUCCESS (20:03:03.551) -> CAPTURE_SUCCESS (20:03:03.730) -> WEBHOOK_RECEIVED (20:03:06.266) -> SETTLEMENT_CREATED (17:58:47.728) -> SETTLEMENT_COMPLETED (19:05:13.753)
TX_42_4605_9512,ORDER_CREATED (21:11:00.000) -> PAYMENT_ATTEMPTED (21:11:02.428) -> AUTHORIZATION_SUCCESS (21:11:07.313) -> CAPTURE_SUCCESS (21:11:07.776) -> WEBHOOK_RECEIVED (21:11:08.601) -> SETTLEMENT_CREATED (07:54:35.650) -> SETTLEMENT_COMPLETED (09:41:43.688)
TX_42_4606_7803,ORDER_CREATED (20:27:00.000) -> PAYMENT_ATTEMPTED (20:27:01.951) -> AUTHORIZATION_SUCCESS (20:27:04.304) -> CAPTURE_SUCCESS (20:27:05.156) -> WEBHOOK_RECEIVED (20:27:07.994) -> SETTLEMENT_CREATED (09:58:48.640) -> SETTLEMENT_COMPLETED (12:31:09.087)
TX_42_4607_8400,ORDER_CREATED (07:45:00.000) -> PAYMENT_ATTEMPTED (07:45:01.447) -> AUTHORIZATION_FAILED (07:45:09.712) -> PAYMENT_RETRIED (07:49:25.130) -> AUTHORIZATION_SUCCESS (07:49:27.369) -> CAPTURE_SUCCESS (07:49:27.537) -> WEBHOOK_RECEIVED (07:49:29.199) -> SETTLEMENT_CREATED (17:58:15.125) -> SETTLEMENT_COMPLETED (19:01:47.651)
TX_42_4608_1256,ORDER_CREATED (14:42:00.000) -> PAYMENT_ATTEMPTED (14:42:01.093) -> AUTHORIZATION_SUCCESS (14:42:06.031) -> CAPTURE_SUCCESS (14:42:06.713) -> WEBHOOK_RECEIVED (14:42:08.735) -> SETTLEMENT_CREATED (04:19:29.599) -> SETTLEMENT_COMPLETED (06:37:02.598)
TX_42_460_6327,ORDER_CREATED (16:45:00.000) -> PAYMENT_ATTEMPTED (16:45:01.947) -> AUTHORIZATION_SUCCESS (16:45:04.165) -> CAPTURE_SUCCESS (16:45:04.879) -> WEBHOOK_RECEIVED (16:45:07.498) -> SETTLEMENT_CREATED (13:29:34.787) -> SETTLEMENT_COMPLETED (16:38:41.233)
TX_42_4612_1578,ORDER_CREATED (13:56:00.000) -> PAYMENT_ATTEMPTED (13:56:02.839) -> AUTHORIZATION_SUCCESS (13:56:06.705) -> CAPTURE_SUCCESS (13:56:06.971) -> WEBHOOK_RECEIVED (13:56:07.846) -> SETTLEMENT_CREATED (21:33:41.481) -> SETTLEMENT_COMPLETED (00:59:10.203)
TX_42_4613_8294,ORDER_CREATED (04:01:00.000) -> PAYMENT_ATTEMPTED (04:01:02.531) -> AUTHORIZATION_FAILED (04:01:05.464) -> PAYMENT_RETRIED (04:02:53.863) -> AUTHORIZATION_SUCCESS (04:02:55.351) -> CAPTURE_SUCCESS (04:02:55.491) -> WEBHOOK_RECEIVED (04:02:57.997) -> SETTLEMENT_CREATED (10:38:35.809) -> SETTLEMENT_COMPLETED (13:21:18.178)
TX_42_4614_7096,ORDER_CREATED (14:19:00.000) -> PAYMENT_ATTEMPTED (14:19:02.746) -> AUTHORIZATION_SUCCESS (14:19:07.209) -> CAPTURE_SUCCESS (14:19:08.163) -> WEBHOOK_RECEIVED (14:19:08.959) -> SETTLEMENT_CREATED (03:02:58.303) -> SETTLEMENT_COMPLETED (04:15:28.748)
TX_42_4615_2829,ORDER_CREATED (01:26:00.000) -> PAYMENT_ATTEMPTED (01:26:02.460) -> AUTHORIZATION_SUCCESS (01:26:03.744) -> CAPTURE_SUCCESS (01:26:04.440) -> WEBHOOK_RECEIVED (01:26:06.814) -> SETTLEMENT_CREATED (04:45:46.187) -> SETTLEMENT_COMPLETED (06:14:53.690)
TX_42_4616_3390,ORDER_CREATED (17:37:00.000) -> PAYMENT_ATTEMPTED (17:37:02.511) -> AUTHORIZATION_SUCCESS (17:37:06.834) -> CAPTURE_SUCCESS (17:37:07.703) -> WEBHOOK_RECEIVED (17:37:08.405) -> SETTLEMENT_CREATED (23:36:27.175) -> SETTLEMENT_COMPLETED (03:27:59.521)
TX_42_4617_9757,ORDER_CREATED (00:22:00.000) -> PAYMENT_ATTEMPTED (00:22:00.640) -> AUTHORIZATION_SUCCESS (00:22:04.084) -> CAPTURE_SUCCESS (00:22:04.929) -> WEBHOOK_RECEIVED (00:22:07.512) -> SETTLEMENT_CREATED (23:19:01.120) -> SETTLEMENT_COMPLETED (00:29:02.713)
TX_42_4621_7550,ORDER_CREATED (14:25:00.000) -> PAYMENT_ATTEMPTED (14:25:02.917) -> AUTHORIZATION_SUCCESS (14:25:04.394) -> CAPTURE_SUCCESS (14:25:05.197) -> WEBHOOK_RECEIVED (14:25:06.412) -> SETTLEMENT_CREATED (14:45:56.328) -> SETTLEMENT_COMPLETED (16:56:33.481)
TX_42_4622_4455,ORDER_CREATED (08:50:00.000) -> PAYMENT_ATTEMPTED (08:50:02.718) -> AUTHORIZATION_SUCCESS (08:50:04.436) -> CAPTURE_SUCCESS (08:50:05.055) -> WEBHOOK_RECEIVED (08:50:06.943) -> SETTLEMENT_CREATED (23:20:16.666) -> SETTLEMENT_COMPLETED (01:17:52.330)
TX_42_4624_2340,ORDER_CREATED (00:17:00.000) -> PAYMENT_ATTEMPTED (00:17:00.894) -> AUTHORIZATION_SUCCESS (00:17:03.019) -> CAPTURE_SUCCESS (00:17:03.972) -> WEBHOOK_RECEIVED (00:17:04.815) -> SETTLEMENT_CREATED (10:02:48.440) -> SETTLEMENT_COMPLETED (12:05:31.653)
TX_42_4625_3018,ORDER_CREATED (17:49:00.000) -> PAYMENT_ATTEMPTED (17:49:02.464) -> AUTHORIZATION_SUCCESS (17:49:04.786) -> CAPTURE_SUCCESS (17:49:05.374) -> WEBHOOK_RECEIVED (17:49:05.937) -> SETTLEMENT_CREATED (10:41:10.329) -> SETTLEMENT_COMPLETED (14:33:21.312)
TX_42_4626_6680,ORDER_CREATED (15:59:00.000) -> PAYMENT_ATTEMPTED (15:59:02.975) -> AUTHORIZATION_FAILED (15:59:05.665) -> PAYMENT_RETRIED (16:00:33.286) -> AUTHORIZATION_SUCCESS (16:00:35.397) -> CAPTURE_SUCCESS (16:00:35.533) -> WEBHOOK_RECEIVED (16:00:38.024) -> SETTLEMENT_CREATED (11:14:41.388) -> SETTLEMENT_COMPLETED (15:11:04.166)
TX_42_4628_5220,ORDER_CREATED (06:44:00.000) -> PAYMENT_ATTEMPTED (06:44:00.902) -> AUTHORIZATION_SUCCESS (06:44:03.624) -> CAPTURE_SUCCESS (06:44:04.549) -> WEBHOOK_RECEIVED (06:44:06.627) -> SETTLEMENT_CREATED (11:05:11.209) -> SETTLEMENT_COMPLETED (14:30:10.501)
TX_42_4629_7758,ORDER_CREATED (07:27:00.000) -> PAYMENT_ATTEMPTED (07:27:02.526) -> AUTHORIZATION_SUCCESS (07:27:05.068) -> CAPTURE_SUCCESS (07:27:05.793) -> WEBHOOK_RECEIVED (07:27:06.374) -> SETTLEMENT_CREATED (05:40:53.806) -> SETTLEMENT_COMPLETED (08:24:00.773)
TX_42_462_5846,ORDER_CREATED (21:37:00.000) -> PAYMENT_ATTEMPTED (21:37:01.912) -> AUTHORIZATION_SUCCESS (21:37:03.103) -> CAPTURE_SUCCESS (21:37:03.997) -> WEBHOOK_RECEIVED (21:37:05.608) -> SETTLEMENT_CREATED (04:17:57.261) -> SETTLEMENT_COMPLETED (05:18:33.849)
TX_42_4631_5781,ORDER_CREATED (11:50:00.000) -> PAYMENT_ATTEMPTED (11:50:00.833) -> AUTHORIZATION_SUCCESS (11:50:02.211) -> CAPTURE_SUCCESS (11:50:02.924) -> WEBHOOK_RECEIVED (11:50:03.751) -> SETTLEMENT_CREATED (09:10:24.712) -> SETTLEMENT_COMPLETED (12:26:54.878)
TX_42_4632_3462,ORDER_CREATED (01:14:00.000) -> PAYMENT_ATTEMPTED (01:14:01.887) -> AUTHORIZATION_FAILED (01:14:10.279) -> PAYMENT_RETRIED (01:15:06.174) -> PAYMENT_FAILED (01:15:09.580) -> WEBHOOK_RECEIVED (01:15:11.595)
TX_42_4633_5395,ORDER_CREATED (05:51:00.000) -> PAYMENT_ATTEMPTED (05:51:00.680) -> AUTHORIZATION_SUCCESS (05:51:04.787) -> CAPTURE_SUCCESS (05:51:05.584) -> WEBHOOK_RECEIVED (05:51:06.614) -> SETTLEMENT_CREATED (23:28:28.442) -> SETTLEMENT_COMPLETED (00:39:47.928)
TX_42_4634_2883,ORDER_CREATED (22:01:00.000) -> PAYMENT_ATTEMPTED (22:01:00.677) -> AUTHORIZATION_FAILED (22:01:10.317) -> PAYMENT_RETRIED (22:01:19.276) -> PAYMENT_FAILED (22:01:23.927) -> WEBHOOK_RECEIVED (22:01:25.509)
TX_42_4635_3816,ORDER_CREATED (16:31:00.000) -> PAYMENT_ATTEMPTED (16:31:01.369) -> AUTHORIZATION_SUCCESS (16:31:04.729) -> CAPTURE_SUCCESS (16:31:04.849) -> WEBHOOK_RECEIVED (16:31:05.571) -> SETTLEMENT_CREATED (11:06:46.326) -> SETTLEMENT_COMPLETED (12:43:45.478)
TX_42_4636_3336,ORDER_CREATED (17:17:00.000) -> PAYMENT_ATTEMPTED (17:17:00.899) -> AUTHORIZATION_SUCCESS (17:17:05.644) -> CAPTURE_SUCCESS (17:17:06.523) -> WEBHOOK_RECEIVED (17:17:08.673) -> SETTLEMENT_CREATED (03:26:17.253) -> SETTLEMENT_COMPLETED (06:14:47.815)
TX_42_4637_5207,ORDER_CREATED (20:12:00.000) -> PAYMENT_ATTEMPTED (20:12:01.542) -> AUTHORIZATION_SUCCESS (20:12:06.438) -> CAPTURE_SUCCESS (20:12:07.065) -> WEBHOOK_RECEIVED (20:12:08.940) -> SETTLEMENT_CREATED (20:30:59.479) -> SETTLEMENT_COMPLETED (23:12:12.110)
TX_42_4638_4899,ORDER_CREATED (02:02:00.000) -> PAYMENT_ATTEMPTED (02:02:02.696) -> AUTHORIZATION_FAILED (02:02:11.768) -> PAYMENT_RETRIED (02:02:16.543) -> AUTHORIZATION_SUCCESS (02:02:17.838) -> CAPTURE_SUCCESS (02:02:18.761) -> WEBHOOK_RECEIVED (02:02:29.496) -> SETTLEMENT_CREATED (21:07:06.621) -> SETTLEMENT_COMPLETED (23:15:43.244) -> CHARGEBACK_CREATED (15:50:13.243)
TX_42_4639_5554,ORDER_CREATED (19:37:00.000) -> PAYMENT_ATTEMPTED (19:37:01.243) -> AUTHORIZATION_SUCCESS (19:37:06.175) -> CAPTURE_SUCCESS (19:37:06.348) -> WEBHOOK_RECEIVED (19:37:07.842) -> SETTLEMENT_CREATED (12:30:51.737) -> SETTLEMENT_COMPLETED (14:18:37.569)
TX_42_463_6367,ORDER_CREATED (15:51:00.000) -> PAYMENT_ATTEMPTED (15:51:01.011) -> AUTHORIZATION_SUCCESS (15:51:02.067) -> CAPTURE_SUCCESS (15:51:02.862) -> WEBHOOK_RECEIVED (15:51:05.549) -> SETTLEMENT_CREATED (00:53:06.506) -> SETTLEMENT_COMPLETED (02:44:27.508)
TX_42_4640_5874,ORDER_CREATED (07:47:00.000) -> PAYMENT_ATTEMPTED (07:47:01.678) -> AUTHORIZATION_SUCCESS (07:47:02.874) -> CAPTURE_SUCCESS (07:47:03.232) -> WEBHOOK_RECEIVED (07:47:05.827) -> SETTLEMENT_CREATED (08:00:37.390) -> SETTLEMENT_COMPLETED (10:22:50.320)
TX_42_4641_4583,ORDER_CREATED (01:23:00.000) -> PAYMENT_ATTEMPTED (01:23:00.872) -> AUTHORIZATION_SUCCESS (01:23:02.877) -> CAPTURE_SUCCESS (01:23:03.377) -> WEBHOOK_RECEIVED (01:23:05.701) -> SETTLEMENT_CREATED (02:02:41.589) -> SETTLEMENT_COMPLETED (03:57:44.695)
TX_42_4642_4618,ORDER_CREATED (23:11:00.000) -> PAYMENT_ATTEMPTED (23:11:01.746) -> AUTHORIZATION_SUCCESS (23:11:03.447) -> CAPTURE_SUCCESS (23:11:04.428) -> WEBHOOK_RECEIVED (23:11:05.542) -> SETTLEMENT_CREATED (16:02:17.125) -> SETTLEMENT_COMPLETED (19:47:10.536)
TX_42_4643_8889,ORDER_CREATED (10:01:00.000) -> PAYMENT_ATTEMPTED (10:01:01.798) -> AUTHORIZATION_FAILED (10:01:05.364) -> PAYMENT_RETRIED (10:03:48.612) -> AUTHORIZATION_SUCCESS (10:03:50.458) -> CAPTURE_SUCCESS (10:03:51.398) -> WEBHOOK_RECEIVED (10:03:53.940) -> SETTLEMENT_CREATED (13:44:53.246) -> SETTLEMENT_COMPLETED (15:09:49.447)
TX_42_4645_2220,ORDER_CREATED (07:30:00.000) -> PAYMENT_ATTEMPTED (07:30:01.309) -> AUTHORIZATION_FAILED (07:30:08.010) -> PAYMENT_RETRIED (07:32:12.060) -> AUTHORIZATION_SUCCESS (07:32:16.293) -> CAPTURE_SUCCESS (07:32:17.273) -> WEBHOOK_RECEIVED (07:32:18.132) -> SETTLEMENT_CREATED (09:53:42.757) -> SETTLEMENT_COMPLETED (12:00:51.352)
TX_42_4647_7353,ORDER_CREATED (09:26:00.000) -> PAYMENT_ATTEMPTED (09:26:01.079) -> AUTHORIZATION_SUCCESS (09:26:03.335) -> CAPTURE_SUCCESS (09:26:03.784) -> WEBHOOK_RECEIVED (09:26:06.377) -> SETTLEMENT_CREATED (09:50:08.856) -> SETTLEMENT_COMPLETED (11:12:07.297)
TX_42_4648_4399,ORDER_CREATED (18:06:00.000) -> PAYMENT_ATTEMPTED (18:06:01.850) -> AUTHORIZATION_FAILED (18:06:07.819) -> PAYMENT_RETRIED (18:09:15.951) -> PAYMENT_FAILED (18:09:19.973) -> WEBHOOK_RECEIVED (18:09:22.894)
TX_42_464_6400,ORDER_CREATED (07:17:00.000) -> PAYMENT_ATTEMPTED (07:17:00.678) -> AUTHORIZATION_SUCCESS (07:17:01.951) -> CAPTURE_SUCCESS (07:17:02.910) -> WEBHOOK_RECEIVED (07:17:03.893) -> SETTLEMENT_CREATED (22:08:20.864) -> SETTLEMENT_COMPLETED (02:02:33.751)
TX_42_4650_7153,ORDER_CREATED (19:37:00.000) -> PAYMENT_ATTEMPTED (19:37:01.749) -> AUTHORIZATION_SUCCESS (19:37:06.238) -> CAPTURE_SUCCESS (19:37:06.841) -> WEBHOOK_RECEIVED (19:37:08.033) -> SETTLEMENT_CREATED (14:13:40.624) -> SETTLEMENT_COMPLETED (15:54:20.621)
TX_42_4651_5211,ORDER_CREATED (00:37:00.000) -> PAYMENT_ATTEMPTED (00:37:02.804) -> AUTHORIZATION_SUCCESS (00:37:04.453) -> CAPTURE_SUCCESS (00:37:04.678) -> WEBHOOK_RECEIVED (00:37:06.574) -> SETTLEMENT_CREATED (21:35:38.918) -> SETTLEMENT_COMPLETED (22:46:46.755)
TX_42_4652_5673,ORDER_CREATED (12:59:00.000) -> PAYMENT_ATTEMPTED (12:59:01.311) -> AUTHORIZATION_SUCCESS (12:59:04.693) -> CAPTURE_SUCCESS (12:59:05.226) -> WEBHOOK_RECEIVED (12:59:05.978) -> SETTLEMENT_CREATED (13:30:14.849) -> SETTLEMENT_COMPLETED (16:21:44.712)
TX_42_4653_2195,ORDER_CREATED (10:07:00.000) -> PAYMENT_ATTEMPTED (10:07:01.280) -> AUTHORIZATION_SUCCESS (10:07:02.579) -> CAPTURE_SUCCESS (10:07:02.992) -> WEBHOOK_RECEIVED (10:07:05.124) -> SETTLEMENT_CREATED (07:51:46.629) -> SETTLEMENT_COMPLETED (11:25:26.021)
TX_42_4654_5053,ORDER_CREATED (02:21:00.000) -> PAYMENT_ATTEMPTED (02:21:01.846) -> AUTHORIZATION_SUCCESS (02:21:06.292) -> CAPTURE_SUCCESS (02:21:06.696) -> WEBHOOK_RECEIVED (02:21:07.463) -> SETTLEMENT_CREATED (17:28:36.281) -> SETTLEMENT_COMPLETED (20:37:55.923)
